,PL21 - Małopolskie,PL22 - Śląskie,PL41 - Wielkopolskie,PL42 - Zachodniopomorskie,PL43 - Lubuskie,PL51 - Dolnośląskie,PL52 - Opolskie,PL61 - Kujawsko-Pomorskie,PL62 - Warmińsko-Mazurskie,PL63 - Pomorskie,PL71 - Łódzkie,PL72 - Świętokrzyskie,PL81 - Lubelskie,PL82 - Podkarpackie,PL84 - Podlaskie,PL9 - Mazowieckie,CZ010 - Prague,CZ020 - Central Bohemian,CZ031 - South Bohemian,CZ032 - Plzeň,CZ041 - Karlovy Vary,CZ042 - Ústí nad Labem,CZ051 - Liberec,CZ052 - Hradec Králové,CZ053 - Pardubice,CZ063 - Vysočina,CZ064 - South Moravian,CZ071 - Olomouc,CZ072 - Zlín,CZ080 - Moravian-Silesian,SE110 - Stockholm,SE121 - Uppsala,SE122 - Södermanland,SE123 - Östergötland,SE124 - Örebro,SE125 - Västmanland,SE211 - Jönköping,SE212 - Kronoberg,SE213 - Kalmar,SE214 - Gotland,SE221 - Blekinge,SE224 - Skåne,SE231 - Halland,SE232 - Västra Götaland,SE311 - Värmland,SE312 - Dalarna,SE313 - Gävleborg,SE321 - Västernorrland,SE322 - Jämtland,SE331 - Västerbotten,SE332 - Norrbotten
CZ020 - Central Bohemian,0.14573497697732704,0.19021070767818346,0.184,0.16666666666666666,0.16429436383335813,0.38461538461538464,0.12244897959183673,1.375,0.1807846676780673,0.26281453867660765,0.12903225806451613,0.3125,0.07864081752807099,1.0,0.5,0.18258426966292135,0.10416666666666667,0.0,0.15555555555555556,0.25,2.0,0.4117647058823529,0.3333333333333333,0.4117647058823529,1.0,0.29885057471264365,0.08376068376068374,0.2117647058823529,1.0,0.14012041598248492,0.21188933200398805,0.08962264150943396,0.19225113122171944,0.15591397849462366,0.12790697674418605,0.23434343434343435,0.13280689160086145,0.2,0.20833333333333334,0.6,0.11372549019607842,0.20555555555555555,0.1834981358404928,0.12420163631565057,0.15,0.14884627884302892,0.18779956427015249,0.2496732026143791,0.9922779922779923,0.08571428571428572,0.15555555555555556
CZ031 - South Bohemian,0.1574468085106383,0.19014337894564684,0.184,0.1726027397260274,0.2,0.38461538461538464,0.14400000000000002,1.375,0.2,0.2972972972972973,0.16946564885496185,0.3125,0.2,1.0,0.5,0.19375,0.1295774647887324,0.15555555555555556,0.0,0.25,2.0,0.5,0.25,0.5,1.0,0.3333333333333333,0.1,0.3,1.0,0.1746031746031746,0.18782479584261322,0.14361702127659576,0.16279069767441862,0.19548872180451127,0.12790697674418605,0.1566265060240964,0.14375,0.2,0.20833333333333334,0.6,0.2,0.145,0.20930232558139536,0.12359550561797752,0.15,0.17647058823529413,0.15867768595041323,0.16666666666666666,1.0,0.11071428571428572,0.1388888888888889
CZ032 - Plzeň,0.2006172839506173,0.23364354201917653,0.10382513661202186,0.16666666666666666,0.1582212761538861,0.38461538461538464,0.1574074074074074,1.125,0.25,0.25,0.12096774193548387,0.225404497463321,0.25,0.8,0.25,0.1941340782122905,0.22777777777777777,0.25,0.25,0.0,2.0,0.4393939393939394,0.3333333333333333,0.4393939393939394,1.0,0.25,0.25,0.23939393939393938,1.0,0.1810344827586207,0.2362590799031477,0.1611111111111111,0.2166208791208791,0.15591397849462366,0.1647727272727273,0.26944208439535544,0.14285714285714285,0.2,0.20833333333333334,0.6,0.19444444444444445,0.24065420560747663,0.1955092221331195,0.15942028985507245,0.17452830188679247,0.1645672490857375,0.21216931216931215,0.2847718526663002,0.9775280898876404,0.1923076923076923,0.25
CZ041 - Karlovy Vary,2.0,1.9866141732283464,1.937984496124031,2.0,2.0,1.9545454545454546,1.96,1.5,2.0,1.75,1.9611650485436893,1.9795918367346939,2.0,2.0,2.0,1.9532967032967032,1.9807692307692308,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9919354838709677,1.927791771620487,1.9510204081632654,1.9101123595505618,1.876923076923077,1.915966386554622,1.9444444444444444,1.9598214285714286,1.9047619047619047,1.9315068493150684,2.0,1.9852941176470589,1.905511811023622,1.984,1.9381443298969072,1.9682539682539684,1.9518072289156627,1.9454545454545455,1.9481481481481482,1.9680851063829787,1.9428571428571428,1.8928571428571428
CZ042 - Ústí nad Labem,0.46747967479674796,0.4574468085106383,0.4194312796208531,0.4830508474576271,0.5,0.4638157894736842,0.4152542372881356,1.375,0.5,0.37755102040816324,0.4329896907216495,0.45,0.41304347826086957,1.0,0.5,0.30625,0.4365079365079365,0.4117647058823529,0.5,0.4393939393939394,2.0,0.0,0.5,0.2857142857142857,1.0,0.5,0.4,0.2857142857142857,1.0,0.4444444444444444,0.3126482213438735,0.35638297872340424,0.4197860962566845,0.30451127819548873,0.4327731092436975,0.3833333333333333,0.35625,0.41208791208791207,0.325,0.5375,0.5,0.3729281767955801,0.3620689655172414,0.3764044943820225,0.4,0.3521739130434782,0.35714285714285715,0.35074626865671643,1.0,0.4714285714285714,0.3611111111111111
CZ051 - Liberec,0.27619047619047615,0.2882882882882883,0.2427409988385598,0.27715355805243447,0.3333333333333333,0.38461538461538464,0.21839080459770113,1.375,0.3333333333333333,0.3260340632603406,0.2769230769230769,0.3125,0.28682170542635654,1.0,0.5,0.19375,0.22916666666666663,0.3333333333333333,0.25,0.3333333333333333,2.0,0.5,0.0,0.5,1.0,0.3333333333333333,0.26190476190476186,0.3,1.0,0.2807017543859649,0.18782479584261322,0.24371069182389937,0.21484992101105843,0.19548872180451127,0.26450742240215924,0.22807017543859648,0.2399267399267399,0.2424242424242424,0.24031007751937983,0.6,0.3333333333333333,0.24173027989821882,0.2765151515151515,0.22695035460992907,0.2424242424242424,0.21717171717171715,0.19571865443425074,0.2171945701357466,1.0,0.28248587570621464,0.18699186991869918
CZ052 - Hradec Králové,0.46747967479674796,0.4574468085106383,0.4194312796208531,0.4830508474576271,0.5,0.4638157894736842,0.4152542372881356,1.375,0.5,0.37755102040816324,0.4329896907216495,0.45,0.41304347826086957,1.0,0.5,0.30625,0.4365079365079365,0.4117647058823529,0.5,0.4393939393939394,2.0,0.2857142857142857,0.5,0.0,1.0,0.5,0.4,0.2,1.0,0.4444444444444444,0.3126482213438735,0.35638297872340424,0.4197860962566845,0.30451127819548873,0.4327731092436975,0.3833333333333333,0.35625,0.41208791208791207,0.325,0.6,0.5,0.3729281767955801,0.3620689655172414,0.3764044943820225,0.4,0.3521739130434782,0.35714285714285715,0.35074626865671643,0.9848484848484849,0.4714285714285714,0.3611111111111111
CZ053 - Pardubice,1.0,0.9762076423936554,0.967479674796748,1.0,1.0,0.8859649122807017,0.9764705882352941,1.375,1.0,0.9375,0.9713656387665198,0.9428571428571428,0.9523809523809523,1.0,1.0,0.9362416107382551,0.9736842105263158,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.9375,1.0,0.5,0.9807692307692307,0.9326683291770573,0.9773462783171522,0.9484536082474226,0.9581881533101045,0.9722222222222222,0.9653179190751445,0.9724770642201834,0.8888888888888888,0.9642857142857143,1.0,0.9878048780487805,0.9482071713147411,0.9705882352941176,0.9742990654205608,0.9090909090909091,0.9696969696969697,0.9696969696969697,0.961038961038961,1.0,0.9142857142857143,0.9318181818181819
CZ063 - Vysočina,0.29449838187702265,0.31017119838872104,0.19047619047619047,0.23163841807909602,0.3333333333333333,0.38461538461538464,0.2598039215686274,1.375,0.3333333333333333,0.25,0.2857142857142857,0.3125,0.3333333333333333,1.0,0.5,0.27326266195524146,0.2971887550200803,0.29885057471264365,0.3333333333333333,0.25,2.0,0.5,0.3333333333333333,0.5,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.15873015873015872,0.23034774985388662,0.25268817204301075,0.21119592875318066,0.19548872180451127,0.2370030581039755,0.2787878787878788,0.1987179487179487,0.24489795918367346,0.20833333333333334,0.6,0.3333333333333333,0.25,0.25806451612903225,0.2134743439091265,0.23958333333333331,0.2479674796747967,0.26515151515151514,0.29411764705882354,0.98,0.27619047619047615,0.2
CZ064 - South Moravian,0.12512071463061325,0.1663457115363951,0.184,0.16666666666666666,0.14042936769156977,0.38461538461538464,0.12244897959183673,1.375,0.16017040533135352,0.2972972972972973,0.12903225806451613,0.3125,0.1282051282051282,1.0,0.5,0.11115569823434993,0.07272727272727272,0.08376068376068374,0.1,0.25,2.0,0.4,0.26190476190476186,0.4,0.9375,0.3333333333333333,0.0,0.2,0.9375,0.1746031746031746,0.2013384449825128,0.08888888888888889,0.1817002442002442,0.13846153846153847,0.12790697674418605,0.1566265060240964,0.14285714285714285,0.2,0.20833333333333334,0.6,0.1282051282051282,0.145,0.1935483870967742,0.11985898942420682,0.15,0.1431372549019608,0.17724867724867724,0.16591251885369535,0.9891304347826086,0.08163265306122448,0.13636363636363635
CZ071 - Olomouc,0.26747967479674795,0.2574468085106383,0.21943127962085307,0.2830508474576271,0.3,0.38461538461538464,0.21525423728813559,1.3273809523809523,0.3,0.2972972972972973,0.2329896907216495,0.2648809523809524,0.21304347826086956,0.9523809523809523,0.4523809523809524,0.13927125506072877,0.2365079365079365,0.2117647058823529,0.3,0.23939393939393938,2.0,0.2857142857142857,0.3,0.2,1.0,0.3333333333333333,0.2,0.0,1.0,0.24444444444444444,0.25263538652335676,0.15638297872340423,0.23299718574108816,0.13846153846153847,0.23277310924369748,0.24937611408199645,0.15625,0.21208791208791206,0.18604651162790697,0.4878048780487805,0.3,0.22058823529411764,0.18414509287699285,0.17640449438202246,0.19999999999999998,0.15217391304347824,0.2285456187895212,0.2647058823529412,0.9841269841269842,0.2714285714285714,0.17058823529411765
