,PL21 - Małopolskie,PL22 - Śląskie,PL41 - Wielkopolskie,PL42 - Zachodniopomorskie,PL43 - Lubuskie,PL51 - Dolnośląskie,PL52 - Opolskie,PL61 - Kujawsko-Pomorskie,PL62 - Warmińsko-Mazurskie,PL63 - Pomorskie,PL71 - Łódzkie,PL72 - Świętokrzyskie,PL81 - Lubelskie,PL82 - Podkarpackie,PL84 - Podlaskie,PL9 - Mazowieckie,CZ010 - Prague,CZ020 - Central Bohemian,CZ031 - South Bohemian,CZ032 - Plzeň,CZ041 - Karlovy Vary,CZ042 - Ústí nad Labem,CZ051 - Liberec,CZ052 - Hradec Králové,CZ053 - Pardubice,CZ063 - Vysočina,CZ064 - South Moravian,CZ071 - Olomouc,CZ072 - Zlín,CZ080 - Moravian-Silesian,SE110 - Stockholm,SE121 - Uppsala,SE122 - Södermanland,SE123 - Östergötland,SE124 - Örebro,SE125 - Västmanland,SE211 - Jönköping,SE212 - Kronoberg,SE213 - Kalmar,SE214 - Gotland,SE221 - Blekinge,SE224 - Skåne,SE231 - Halland,SE232 - Västra Götaland,SE311 - Värmland,SE312 - Dalarna,SE313 - Gävleborg,SE321 - Västernorrland,SE322 - Jämtland,SE331 - Västerbotten,SE332 - Norrbotten
CZ080 - Moravian-Silesian,0.13910424401252094,0.18545271202160477,0.11620338983050847,0.16338259441707717,0.171875,0.38133131236579515,0.09834558823529412,1.3072033898305084,0.1741539347132612,0.241869918699187,0.12425595238095238,0.2447033898305085,0.171875,0.9322033898305084,0.4322033898305085,0.1376752336448598,0.1365808823529412,0.13961693548387097,0.171875,0.2179176755447942,1.991869918699187,0.4439252336448598,0.2803030303030303,0.4439252336448598,0.46153846153846156,0.16145833333333331,0.171875,0.1939252336448598,0.9809523809523809,0.0,0.23862963511213087,0.1130396329666685,0.21899143432986226,0.13941395544937107,0.08944543828264759,0.22244985061886471,0.1365280289330922,0.1970588235294118,0.16987179487179488,0.5615384615384615,0.171875,0.1936619718309859,0.18721927317272355,0.11230805259108093,0.1443019943019943,0.15266106442577032,0.2145398673782953,0.23777961888980945,0.9950248756218906,0.11473214285714287,0.14366197183098592
SE110 - Stockholm,0.24235859836221674,0.2002135567749035,0.19266556002096805,0.2648305084745763,0.2648305084745763,0.36426140231449966,0.16827253371185238,1.2498898678414097,0.2648305084745763,0.24631198995605777,0.24512607497703934,0.24399717514124294,0.22427253371185238,0.8748898678414097,0.37488986784140965,0.19309449699681447,0.15530701647047307,0.21250492707922744,0.18782479584261322,0.23592877437053006,1.927791771620487,0.3126482213438735,0.18782479584261322,0.3126482213438735,0.3824833702882483,0.23034774985388662,0.20329204693611475,0.2528544605703847,0.9326683291770573,0.23862963511213087,0.0,0.12559000214546237,0.11814345991561181,0.1774179210619889,0.19875121332039125,0.16483050847457628,0.14102098466505247,0.24355391272989543,0.21219892952720787,0.4824833702882483,0.22427253371185238,0.09311333675740457,0.2459625839462744,0.16798366162772943,0.22135224760501107,0.10130849589595994,0.1829502196622656,0.1587615283267457,0.9915014164305949,0.18782479584261322,0.12511013215859032
SE121 - Uppsala,0.15570175438596492,0.201446361677201,0.10382513661202186,0.13924050632911392,0.17553001783237568,0.3411371237458194,0.08923569427771108,1.2861111111111112,0.1907514450867052,0.21665213600697475,0.11953607283157697,0.2427132391418106,0.12,0.9111111111111111,0.4111111111111111,0.1295843520782396,0.08717948717948718,0.08962264150943396,0.14361702127659576,0.1968253968253968,1.9510204081632654,0.35638297872340424,0.24371069182389937,0.35638297872340424,0.4128205128205128,0.25268817204301075,0.08888888888888889,0.1272644584249223,0.9773462783171522,0.1130396329666685,0.12559000214546237,0.0,0.13333333333333333,0.07409733124018839,0.08108108108108109,0.1587878787878788,0.08333333333333333,0.1825,0.125,0.5128205128205128,0.14361702127659576,0.13,0.13402457757296465,0.0625,0.1111111111111111,0.11538461538461539,0.10150023441162681,0.17411764705882354,0.984375,0.11504559270516719,0.1282051282051282
SE122 - Södermanland,0.22272039757994813,0.20330082283805734,0.17302735923869944,0.24519230769230768,0.24519230769230768,0.35721812434141204,0.16279069767441862,1.2545180722891567,0.24519230769230768,0.22667378917378916,0.22548787419477073,0.24456770030266692,0.178525641025641,0.8795180722891567,0.3795180722891566,0.17345629621454584,0.15919357537226034,0.19286672629695883,0.16279069767441862,0.21629057358826143,1.9101123595505618,0.4197860962566845,0.21484992101105843,0.4197860962566845,0.3783783783783784,0.21119592875318066,0.18365384615384614,0.23321625978811605,0.9484536082474226,0.21899143432986226,0.11814345991561181,0.13333333333333333,0.0,0.15777972027972026,0.17911301253812267,0.16279069767441862,0.16279069767441862,0.22391571194762683,0.19256072874493926,0.4783783783783784,0.16279069767441862,0.12142857142857144,0.2263243831640058,0.14834546084546085,0.20171404682274247,0.10396716826265391,0.16279069767441862,0.16666666666666666,1.0,0.16279069767441862,0.16279069767441862
SE123 - Östergötland,0.16296839660125922,0.19974764750945298,0.11492000142536435,0.17853956926213838,0.19548872180451127,0.35200668896321075,0.11074295909264686,1.2673076923076922,0.19548872180451127,0.15883575883575884,0.12847841252616077,0.24101452497406256,0.14925373134328357,0.8923076923076922,0.3923076923076923,0.1295843520782396,0.13834586466165413,0.15591397849462366,0.19548872180451127,0.178021978021978,1.876923076923077,0.30451127819548873,0.19548872180451127,0.30451127819548873,0.3967741935483871,0.19548872180451127,0.13846153846153847,0.13846153846153847,0.9581881533101045,0.13941395544937107,0.1774179210619889,0.07409733124018839,0.15777972027972026,0.0,0.12826183104820876,0.12953414744459524,0.10820367751060819,0.18417721518987343,0.10510752688172044,0.4967741935483871,0.19548872180451127,0.10074626865671643,0.15889492175023953,0.07189321618653374,0.13333333333333333,0.11040452216922807,0.1533281533281533,0.14486391571553997,1.0,0.1669172932330827,0.1282051282051282
SE124 - Örebro,0.14570175438596492,0.19772768231778173,0.10112126245847176,0.1212121212121212,0.1718113384729564,0.33916083916083917,0.0781057268722467,1.2897727272727273,0.18075144508670518,0.2009670220679395,0.1022244488977956,0.2389945597823913,0.09665697674418605,0.9147727272727273,0.4147727272727273,0.12652310924369747,0.12790697674418605,0.12790697674418605,0.12790697674418605,0.200487012987013,1.915966386554622,0.4327731092436975,0.26450742240215924,0.4327731092436975,0.37209302325581395,0.2370030581039755,0.12790697674418605,0.1827731092436975,0.9722222222222222,0.08944543828264759,0.19875121332039125,0.08108108108108109,0.17911301253812267,0.12826183104820876,0.0,0.20289502164502166,0.14285714285714285,0.15454545454545454,0.11477272727272729,0.4720930232558139,0.1111111111111111,0.17410714285714285,0.1935483870967742,0.09275322361723788,0.12872340425531914,0.09802018633540373,0.17466144558655572,0.2182247899159664,1.0,0.08333333333333333,0.1282051282051282
SE125 - Västmanland,0.2362346872985171,0.22260810350697993,0.2437001594896332,0.2513906185139062,0.2787878787878788,0.36201651455888745,0.2227878787878788,1.2887931034482758,0.2787878787878788,0.2524720893141946,0.24825352764284064,0.249802371541502,0.2787878787878788,0.9137931034482758,0.41379310344827586,0.16293422025129345,0.2098223615464995,0.23227625088090206,0.1566265060240964,0.26944208439535544,1.9444444444444444,0.3833333333333333,0.22807017543859648,0.3833333333333333,0.4391304347826087,0.2787878787878788,0.1566265060240964,0.2502164502164502,0.9653179190751445,0.22244985061886471,0.16483050847457628,0.1587878787878788,0.16279069767441862,0.12953414744459524,0.20289502164502166,0.0,0.1938205585264409,0.18113207547169813,0.17164502164502166,0.5391304347826087,0.2787878787878788,0.0764694905766001,0.12458286985539488,0.11014179802778379,0.1587878787878788,0.10487483530961794,0.23746556473829203,0.16666666666666666,1.0,0.1895021645021645,0.09963369963369963
SE211 - Jönköping,0.15189947301714363,0.2040552402801886,0.14285714285714285,0.15486725663716813,0.17813889643536326,0.3728159745858861,0.14285714285714285,1.2678571428571428,0.1869491637178839,0.20982142857142858,0.14285714285714285,0.24532211774479817,0.1346153846153846,0.8928571428571429,0.39285714285714285,0.13330300272975432,0.11613108495068405,0.13280689160086145,0.14375,0.17857142857142855,1.9598214285714286,0.35625,0.2399267399267399,0.35625,0.4506172839506173,0.1987179487179487,0.14285714285714285,0.1506172839506173,0.9724770642201834,0.1365280289330922,0.14102098466505247,0.08333333333333333,0.16279069767441862,0.10820367751060819,0.14285714285714285,0.1938205585264409,0.0,0.19109414758269722,0.15895061728395063,0.5506172839506173,0.14375,0.1650326797385621,0.11907676167162093,0.09113300492610837,0.12740112994350283,0.11538461538461539,0.11693121693121691,0.20915032679738563,1.0,0.14285714285714285,0.1282051282051282
SE212 - Kronoberg,0.2,0.20552799433026223,0.19393939393939394,0.2,0.2,0.18461538461538463,0.2,1.305232558139535,0.2,0.20886192314763746,0.11796875000000001,0.2467948717948718,0.2,0.9302325581395349,0.43023255813953487,0.14779116465863457,0.16703296703296705,0.2,0.2,0.21594684385382057,1.9047619047619047,0.41208791208791207,0.2424242424242424,0.41208791208791207,0.39565217391304347,0.24489795918367346,0.2,0.2,0.8888888888888888,0.1970588235294118,0.24355391272989543,0.1825,0.22391571194762683,0.18417721518987343,0.15454545454545454,0.18113207547169813,0.19109414758269722,0.0,0.16825396825396827,0.49565217391304345,0.2,0.1709677419354839,0.1935483870967742,0.18552971576227392,0.15698924731182795,0.1943820224719101,0.21946414499605987,0.20094562647754136,0.9565217391304348,0.2,0.19413489736070383
SE213 - Kalmar,0.1875,0.20354779631046024,0.18154761904761907,0.16987179487179488,0.20833333333333334,0.3375565610859729,0.11251709986320109,1.175,0.20833333333333334,0.1815068493150685,0.13842746400885936,0.24481467377506982,0.2,0.8,0.3,0.1476045883940621,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.20833333333333334,1.9315068493150684,0.325,0.24031007751937983,0.325,0.2976190476190476,0.20833333333333334,0.20833333333333334,0.18604651162790697,0.9642857142857143,0.16987179487179488,0.21219892952720787,0.125,0.19256072874493926,0.10510752688172044,0.11477272727272729,0.17164502164502166,0.15895061728395063,0.16825396825396827,0.0,0.4473684210526316,0.18604651162790697,0.14285714285714285,0.18853135313531355,0.12166666666666667,0.16014056224899598,0.125,0.1881091617933723,0.1869747899159664,1.0,0.1464285714285714,0.2
