,PL21 - Małopolskie,PL22 - Śląskie,PL41 - Wielkopolskie,PL42 - Zachodniopomorskie,PL43 - Lubuskie,PL51 - Dolnośląskie,PL52 - Opolskie,PL61 - Kujawsko-Pomorskie,PL62 - Warmińsko-Mazurskie,PL63 - Pomorskie,PL71 - Łódzkie,PL72 - Świętokrzyskie,PL81 - Lubelskie,PL82 - Podkarpackie,PL84 - Podlaskie,PL9 - Mazowieckie,CZ010 - Prague,CZ020 - Central Bohemian,CZ031 - South Bohemian,CZ032 - Plzeň,CZ041 - Karlovy Vary,CZ042 - Ústí nad Labem,CZ051 - Liberec,CZ052 - Hradec Králové,CZ053 - Pardubice,CZ063 - Vysočina,CZ064 - South Moravian,CZ071 - Olomouc,CZ072 - Zlín,CZ080 - Moravian-Silesian,SE110 - Stockholm,SE121 - Uppsala,SE122 - Södermanland,SE123 - Östergötland,SE124 - Örebro,SE125 - Västmanland,SE211 - Jönköping,SE212 - Kronoberg,SE213 - Kalmar,SE214 - Gotland,SE221 - Blekinge,SE224 - Skåne,SE231 - Halland,SE232 - Västra Götaland,SE311 - Värmland,SE312 - Dalarna,SE313 - Gävleborg,SE321 - Västernorrland,SE322 - Jämtland,SE331 - Västerbotten,SE332 - Norrbotten
SE110 - Stockholm,25.890005175945852,25.6583274201227,21.057120357512186,16.986797747837954,19.36938129647905,23.831473565084693,20.06096342029043,19.40713992608908,16.24904600547842,17.117840388471357,19.096740264569405,25.12287247900394,21.00876323757207,23.318215872859078,22.95069392381499,23.269119765011432,38.08252335560475,63.63172625401598,49.37918572791218,66.36489455828173,63.093107414855446,45.575350921596616,71.7040153596127,87.41361400481055,66.22849278251086,50.702918577769864,35.229160194468506,39.96490636148644,44.90121131611417,38.23618552897804,0.0,12.348265607131859,19.961767606073586,19.086828253134634,15.21410526908361,12.3222785646062,21.06583550652441,17.010970185298554,20.281718918590503,21.813570625502162,15.085116523848004,25.867711220903697,28.59325289460883,16.62393518131407,22.27944702913555,13.071605953276048,19.6069059070307,19.51426090967187,17.94546245053628,17.530782975040804,20.65035454359152
SE121 - Uppsala,22.421204316861218,27.36245997347382,21.042335692539996,19.224914740322085,19.752890907530468,27.375052423152603,22.57103492179787,19.54395008791594,17.06314977081477,17.593454964509885,19.02261746329511,26.239664302210027,24.738793133034967,23.202138756972502,24.25998917290137,19.560981236901153,34.57008079767361,58.89251960563258,50.19206321229288,60.11279544728759,57.22414554827467,43.147095646458354,68.58798134696976,82.62668552746543,64.30806569219263,51.8834201420391,35.98314651240353,39.97488294121557,47.5906633427595,41.94509021321253,12.348265607131859,0.0,16.565717874472195,15.19875822365626,14.630836010034127,17.723009326306308,17.364706036098653,17.95474726824351,15.603270755424886,24.365107627909605,16.306418688140617,32.892621326032,24.51483159845174,18.209995483554636,22.193849328347355,13.948225181558684,20.17115021087233,18.237106047281223,14.87453716486301,17.629316773778555,18.33851114128236
SE122 - Södermanland,22.30095552939345,22.871369699065145,23.11490922703314,21.457737472269955,19.149690238959206,21.094445324338473,23.939000867570154,22.358174050346538,23.850492703376418,19.531847259130643,20.320227674666466,23.104712238430345,24.35842910012571,23.871417659033902,24.42202009104852,17.762627864681996,37.505362160629744,56.30735498146254,53.22970405808743,62.36863884643591,61.065231375592354,46.3302190457379,63.00411680227896,87.84571573566089,59.80483006802137,47.734641989394646,39.932025285929996,42.085705069792574,49.13673226279178,45.03535437015634,19.961767606073586,16.565717874472195,0.0,15.803642339402042,15.17087848557019,26.11764196391814,23.67660052099134,20.809357139294562,16.78308051206859,24.367160409801855,20.89269228917764,26.564974960716377,21.73345181179681,23.007761036130812,11.789665147126215,12.66142628508503,27.555461620557775,24.035018203532402,15.714836959847974,15.918027849786482,19.626597231891804
SE123 - Östergötland,29.153730544149987,26.689876902374014,24.38104445202757,22.336445295955578,21.547496032036886,28.57962625905301,27.74312466574265,21.500479563278546,22.01836041455517,19.99378380558463,20.566602083239406,28.45620516826475,26.69090620046215,30.17390505517446,26.61442804797046,19.769601796678945,35.34974554716139,55.54760922684095,50.1809654363457,57.88984789167525,55.970514904147244,45.36150941688593,65.88208386936029,83.1455803167345,62.58946828876682,49.421089508839074,37.31859723831621,38.89743020793457,49.93997507274895,45.29362732498253,19.086828253134634,15.19875822365626,15.803642339402042,0.0,14.305365637674468,21.156022048133533,22.88522480237566,20.473370505717917,17.223930370100295,30.11133967557666,23.520333126856748,31.481385791037862,25.518995074001765,19.074109793970514,17.31389692909325,14.727046503343544,26.413054521995935,20.313837353227065,12.612286426340457,19.469327287398656,19.198019614926114
SE124 - Örebro,27.5118889950798,24.108256794261543,19.071952288485832,20.456659338819968,18.928415950175026,21.88251627591979,22.75014066816597,21.10975437819085,21.217487113127483,17.82995091935841,18.879110017345774,24.908329288215494,23.853978357547245,22.437955894585915,25.275082315435363,18.943428498678987,32.03813410164444,52.94895262422062,45.713759714156495,53.39712073810316,51.92715524205163,41.59477183535719,58.310293048993564,76.36877978173793,57.61323774664835,49.9428710100855,33.77586211531548,39.009447769653555,49.14938786972863,38.85435972371143,15.21410526908361,14.630836010034127,15.17087848557019,14.305365637674468,0.0,20.069952050379314,21.525443279732812,17.012244659491422,15.04534259529597,24.531467489992103,17.74869357768272,31.908783989402657,24.47210894598063,22.69114348008524,20.33735205373731,12.982329512082663,23.086448557618723,18.598914208989154,12.866561572921428,17.613314503404506,18.801432331867765
SE125 - Västmanland,23.71063601967784,23.166875058643186,22.16313149529229,15.895605749793047,19.305946818035533,23.922213778989285,17.83748857107998,20.023729673821634,18.526540547582304,19.86292204303981,19.76238744701838,22.410908491251714,16.120930924995157,20.592258022756052,18.203315090646043,24.186531914079243,45.77929092114343,62.53017624191045,54.3454839648609,67.27432681144506,68.16832571301742,53.22182172863224,69.93065283908628,85.73680454956282,65.87853733645369,50.34474012256308,37.83336471325191,47.07068927110551,50.39972540956201,44.50766603546373,12.3222785646062,17.723009326306308,26.11764196391814,21.156022048133533,20.069952050379314,0.0,23.618739195494523,19.99242177567621,23.420551896142886,18.422643419940034,15.625513997311499,25.05489935933425,30.178434099433254,20.779083066593657,25.309123933571588,16.382301905216,23.501650672825416,22.015088359139767,20.079739178959084,22.416653083163336,22.43553588235237
SE211 - Jönköping,25.450172674385986,30.964329694601567,35.27923466252308,25.428412424233,27.081252995334854,30.59999354323254,28.51811528151416,25.531996390136047,21.949118723549063,23.77829736191161,27.451252865464927,23.918755560305073,32.32901032372499,24.646818492005597,27.712624234488146,30.93639479546631,42.56233778964679,56.73673706371014,48.6832259774494,60.895724272922585,63.94768449135792,46.100326568578254,65.24420922750791,80.47023909347905,61.50483383731779,46.97227823965459,34.33566582090816,41.58513294952917,51.319325393439996,39.46602777689083,21.06583550652441,17.364706036098653,23.67660052099134,22.88522480237566,21.525443279732812,23.618739195494523,0.0,25.823778987704777,22.89112539141528,25.89349601825029,29.15602298411229,31.043291726233072,24.600729915697357,16.815114364598813,25.612698896498344,22.203185615603438,26.679043670330973,26.57728429014293,20.571042593402396,18.87153467866004,21.185052636714783
SE212 - Kronoberg,23.616804007008966,23.919092846033397,20.37120904688005,19.042128744959363,19.443374896229226,24.08447616310645,20.931419323553,18.828601141509953,19.16454892971496,19.235282731044375,21.977768632280537,28.17020695810358,25.823533537400454,24.721227403385793,28.273880155201404,19.414327326448696,33.49805518842513,50.23398689357594,42.423793385587935,56.0864623083681,55.32025900257975,44.83767238724911,56.92765674041172,76.00708308197036,56.376765471217894,42.968884418075014,31.600651219577024,37.88752837308534,45.822886355013516,40.2059193477853,17.010970185298554,17.95474726824351,20.809357139294562,20.473370505717917,17.012244659491422,19.99242177567621,25.823778987704777,0.0,16.487963524890446,24.130288353712167,18.681956162451907,28.091391660410814,24.54728194695174,23.168077147333562,25.888797784991446,14.958564642984609,22.151578745107628,15.66116832990917,20.119693635806993,18.799500977391922,20.90653427819939
SE213 - Kalmar,19.87184097538871,21.06292082420998,18.155092980959626,19.147893135793577,12.058335393975131,20.914716725864718,18.673826819777076,16.73812870780924,17.381908009482736,14.190743815893525,18.67692540158994,23.51613634310965,25.948845573565084,21.4980239119626,24.787032999928808,14.370343990530293,31.39219565385675,46.85732313802133,39.738879052616184,49.560087565408715,48.182926536474966,38.27962944067389,54.7488021569484,68.15607905897537,50.34211786620074,43.183793669593705,26.71498385902775,33.081203568228425,46.807507248883404,38.5100305746709,20.281718918590503,15.603270755424886,16.78308051206859,17.223930370100295,15.04534259529597,23.420551896142886,22.89112539141528,16.487963524890446,0.0,26.938936336856152,18.256162125741785,28.898264421591648,20.916922972125324,24.26676376762898,20.493684937019253,15.96930059023079,21.105170326302478,17.47210283926262,19.13126054593127,16.888077592978245,23.069625260736387
SE214 - Gotland,16.725608906541844,24.06131336047265,19.706937688659536,17.70457586334375,20.48278331757252,24.70515347312442,16.135717196456,22.949901303212737,24.71519504014917,23.468774851411847,18.96162238858631,15.906796311576318,15.09875768959582,17.302699105324198,16.33240421689649,22.544127965005227,39.625776088602585,52.47232613686909,45.92793837235467,54.6357065088919,53.96405481231934,42.14994089044517,55.45566638059067,73.65890765561669,55.956947791333036,43.97127362351043,33.38573127076581,40.59619099439073,46.96947335507863,38.1163958065495,21.813570625502162,24.365107627909605,24.367160409801855,30.11133967557666,24.531467489992103,18.422643419940034,25.89349601825029,24.130288353712167,26.938936336856152,0.0,15.701565000841825,25.937188371474132,28.08721393568079,28.83596465221192,22.545252500613586,22.403842041966936,33.39068869406841,30.041204858823384,26.428269676771542,22.30218769223729,34.39020587166357
SE221 - Blekinge,13.877149901972517,19.540584979519387,16.84346945391712,14.159961154168018,15.192292206782678,16.739659855478987,12.180513754820792,18.924945500621455,16.966639116690498,17.86357340193494,15.136352165291443,13.041699635177482,16.314368736166948,12.997936488478244,15.504067269999819,17.671914521307706,34.680390469864854,54.485579410600856,47.320096730023145,60.78239322413816,60.22271639175853,44.766345578142484,57.81192168712256,76.77774268810712,55.88926426635733,45.81255284319109,32.30198961308459,38.43831482324219,43.14523994951675,42.59700571772461,15.085116523848004,16.306418688140617,20.89269228917764,23.520333126856748,17.74869357768272,15.625513997311499,29.15602298411229,18.681956162451907,18.256162125741785,15.701565000841825,0.0,21.05096375600868,28.032471728972393,23.102516089068537,18.7561142602755,14.291809171774064,21.97215671393522,21.8220753673562,22.423815699562482,17.150742103557896,23.788713923505306
SE224 - Skåne,33.37985010640255,26.481555773410637,25.74948986689635,22.02242960778832,25.287227285530154,27.332657430280683,25.090348516523616,22.730062901909754,25.474774829937516,26.10383760222963,30.090271596745534,33.966631602453745,26.222085365440538,28.902659424217607,27.26684194705391,25.402667049797824,34.522065243790095,40.98512763908,37.89946474213244,44.6433072456881,45.904529958569206,36.54183136196906,41.54391410159786,61.08279817160921,43.07090220918894,34.189128224355315,29.79680597846854,35.640689019349544,36.518000228604805,33.170573156013,25.867711220903697,32.892621326032,26.564974960716377,31.481385791037862,31.908783989402657,25.05489935933425,31.043291726233072,28.091391660410814,28.898264421591648,25.937188371474132,21.05096375600868,0.0,20.157769992888788,26.498500967040766,26.283751541023616,27.92455395160411,32.176071524520914,28.1348669877418,31.895533592890246,25.728101237002324,31.764769600253874
SE231 - Halland,31.914351101056905,30.568677904816088,30.63664351765948,27.22305877094577,22.37443589937932,30.25560333879803,31.589012838864615,24.977470911942035,24.911129779088196,22.553518596512177,28.362702122257033,35.223821052536024,29.45905817235238,33.692697031274115,29.697936554517153,22.00350565834137,29.375569628569725,35.6654361941563,31.641692819130117,39.40574623552374,44.092519947995655,31.280224493846728,37.441385381532555,52.75394117713071,40.07836723495709,24.788542157829664,23.88853764614941,23.36760000493013,37.803130398519,29.602339632560522,28.59325289460883,24.51483159845174,21.73345181179681,25.518995074001765,24.47210894598063,30.178434099433254,24.600729915697357,24.54728194695174,20.916922972125324,28.08721393568079,28.032471728972393,20.157769992888788,0.0,24.65118244040542,24.339205984461053,22.8221008276845,24.66748658669025,24.639011071406284,25.577314389939186,24.32087726450697,26.637672472097762
SE232 - Västra Götaland,28.46769592379757,35.12801232750858,28.773302660218057,20.8757431303489,23.371291889123597,34.913050374129085,29.84929139578693,21.664534532084712,18.2556518614811,19.33420737191497,26.65988144566161,28.12091574427082,31.504906337616273,29.538583260812,29.795052958560248,28.739705957091708,36.985041588497495,57.3345877186414,48.19302818775275,63.367058177998665,66.39144085836614,42.390931167222114,66.30514443515784,80.79415971069069,59.75591444808665,44.502512446121685,32.67408698728576,37.865850996958166,40.47392184447197,37.73559931661815,16.62393518131407,18.209995483554636,23.007761036130812,19.074109793970514,22.69114348008524,20.779083066593657,16.815114364598813,23.168077147333562,24.26676376762898,28.83596465221192,23.102516089068537,26.498500967040766,24.65118244040542,0.0,21.8338695043581,18.423167373532436,22.62280258724968,22.23876416576148,20.558180474888488,18.217460282608105,19.253887263236294
SE311 - Värmland,21.210551641018007,20.649727208538874,20.43944100546886,18.444639688100825,16.40637070831079,18.249334616473643,19.154805612181324,21.762293384506332,21.442762034017086,17.549390889635806,15.814086762536125,16.054657715642076,15.294186269273583,17.701174000900764,17.30812486612039,14.74427022634714,42.39216235547983,60.06697637434259,50.22001342197879,63.843624130440794,65.11959700038352,46.63657740005446,67.34148556915302,89.24783367777746,63.595231527062175,45.25918257290892,35.36360962661464,39.579249369181504,47.28150822830295,40.22926960556217,22.27944702913555,22.193849328347355,11.789665147126215,17.31389692909325,20.33735205373731,25.309123933571588,25.612698896498344,25.888797784991446,20.493684937019253,22.545252500613586,18.7561142602755,26.283751541023616,24.339205984461053,21.8338695043581,0.0,14.583201374567428,32.722123837146626,29.024511038868603,18.616707232620605,17.59599056335376,21.623469570662618
SE312 - Dalarna,18.580716097657792,21.263287778593597,17.855176589536462,14.239826180425226,15.897755268712691,20.407164442373713,16.925342130638054,17.715807110125507,17.319332210186555,14.834420792126565,15.427698213585813,17.134766866051137,18.263799964410527,18.889907495561012,20.068242973447482,15.622607332213954,32.08724755027987,55.8193047124777,47.93087221257341,58.40852471768057,56.84066283763413,43.64278822263135,62.42730737188806,81.08866397479957,60.74242144565634,49.266110337634736,33.78968031011189,39.82901071410169,49.86843878906034,41.28303815072469,13.071605953276048,13.948225181558684,12.66142628508503,14.727046503343544,12.982329512082663,16.382301905216,22.203185615603438,14.958564642984609,15.96930059023079,22.403842041966936,14.291809171774064,27.92455395160411,22.8221008276845,18.423167373532436,14.583201374567428,0.0,21.546920648536947,17.88371519652307,16.362722751210054,13.403180313890832,17.783593785975587
SE313 - Gävleborg,28.78839905775126,24.64342001572915,25.15987864656395,30.716141643217917,24.07680393721468,25.07445932849297,26.787828368203982,26.185148552229524,27.33276079205397,24.483963211425518,27.49019634409916,30.950809204575787,34.291877796290315,30.152981348440157,36.92882380144076,27.379986749326715,31.789077847801952,46.53363718000027,31.586544014568847,51.363845319106375,55.240069923495476,38.123165417072336,48.264565327360664,61.99978783273933,48.49854942712479,34.249525222276965,29.165523863527188,25.82575642640027,38.84374232391677,34.48217445456111,19.6069059070307,20.17115021087233,27.555461620557775,26.413054521995935,23.086448557618723,23.501650672825416,26.679043670330973,22.151578745107628,21.105170326302478,33.39068869406841,21.97215671393522,32.176071524520914,24.66748658669025,22.62280258724968,32.722123837146626,21.546920648536947,0.0,20.775974326275254,27.86955548389034,26.967836751295376,28.90904439352455
SE321 - Västernorrland,26.360043577864534,20.947128919241027,17.49334186240208,22.596586260144125,21.102122212909983,21.68789144107786,25.734778027023943,17.236100223701733,22.103064952158437,17.59115188649322,22.945980999633278,30.78343488999679,28.636691553146193,27.72935249337391,31.388095424852143,22.25240719594063,27.911378376712477,43.903688271441176,37.35738850903982,48.835382612290324,43.18936381914753,35.35867212037955,47.008915101932494,63.33737102814855,46.96125956502238,39.3515947343824,26.646716767316697,31.72996191184543,43.94841835873445,34.17178677164367,19.51426090967187,18.237106047281223,24.035018203532402,20.313837353227065,18.598914208989154,22.015088359139767,26.57728429014293,15.66116832990917,17.47210283926262,30.041204858823384,21.8220753673562,28.1348669877418,24.639011071406284,22.23876416576148,29.024511038868603,17.88371519652307,20.775974326275254,0.0,20.414168547896445,22.786013418040678,24.390428211873058
SE322 - Jämtland,28.497487320714917,27.56544961460253,26.40576057437479,20.629844956109885,21.371513052397656,27.56985494677233,28.06610939626807,21.069707752774118,19.609914499921075,19.846486510129335,22.156447241725886,27.912040337517244,25.23182387813108,27.522204543993777,26.055617839107384,22.37097017248536,38.672926128385264,58.41386782503843,49.72227708780494,61.3125967986491,60.160792904508874,49.01610663306766,67.06467634161886,85.06934619989015,62.7103185620861,51.743004799250514,37.94552800752551,41.29905090017521,51.31794784681643,42.5628269588157,17.94546245053628,14.87453716486301,15.714836959847974,12.612286426340457,12.866561572921428,20.079739178959084,20.571042593402396,20.119693635806993,19.13126054593127,26.428269676771542,22.423815699562482,31.895533592890246,25.577314389939186,20.558180474888488,18.616707232620605,16.362722751210054,27.86955548389034,20.414168547896445,0.0,16.37202255364079,15.62807901122963
SE331 - Västerbotten,23.38301034233635,23.453196062328047,21.67328083846946,13.236309626148117,14.839656731585302,22.091874546576552,17.842724591571987,16.773866001507876,14.252838360682812,13.794347549672464,18.513720281963373,20.125168714856983,20.406539499377388,20.733366920028086,17.606032598675135,16.956845707633537,34.61452642362774,53.61662563623438,45.31939698679721,58.87623329884573,61.108662644009065,41.928543483615606,62.90341826212877,78.57480571482323,58.16527541384297,47.71286710070732,31.16904879326016,37.906585643307025,47.55441094438174,39.56491903265775,17.530782975040804,17.629316773778555,15.918027849786482,19.469327287398656,17.613314503404506,22.416653083163336,18.87153467866004,18.799500977391922,16.888077592978245,22.30218769223729,17.150742103557896,25.728101237002324,24.32087726450697,18.217460282608105,17.59599056335376,13.403180313890832,26.967836751295376,22.786013418040678,16.37202255364079,0.0,17.686075205116964
SE332 - Norrbotten,36.173045360078696,34.32922050884783,31.435271766217024,24.364768139748193,26.116058857316332,31.65321404673489,31.59797111508475,27.51086060684189,25.14542687497277,24.96734032741816,27.387014455679775,33.80034579386781,33.37909288431555,32.82788913176534,34.81497339568543,28.859874322034447,45.05161084644881,64.47887809312896,52.78662821775555,72.5155726246701,74.47348736750094,49.47234657357274,74.88629425228578,96.38358477314904,69.04737734959738,51.58211206488437,39.37452072503566,45.42693439977524,49.95759804547213,46.538181961410956,20.65035454359152,18.33851114128236,19.626597231891804,19.198019614926114,18.801432331867765,22.43553588235237,21.185052636714783,20.90653427819939,23.069625260736387,34.39020587166357,23.788713923505306,31.764769600253874,26.637672472097762,19.253887263236294,21.623469570662618,17.783593785975587,28.90904439352455,24.390428211873058,15.62807901122963,17.686075205116964,0.0
