,PL21 - Małopolskie,PL22 - Śląskie,PL41 - Wielkopolskie,PL42 - Zachodniopomorskie,PL43 - Lubuskie,PL51 - Dolnośląskie,PL52 - Opolskie,PL61 - Kujawsko-Pomorskie,PL62 - Warmińsko-Mazurskie,PL63 - Pomorskie,PL71 - Łódzkie,PL72 - Świętokrzyskie,PL81 - Lubelskie,PL82 - Podkarpackie,PL84 - Podlaskie,PL9 - Mazowieckie,CZ010 - Prague,CZ020 - Central Bohemian,CZ031 - South Bohemian,CZ032 - Plzeň,CZ041 - Karlovy Vary,CZ042 - Ústí nad Labem,CZ051 - Liberec,CZ052 - Hradec Králové,CZ053 - Pardubice,CZ063 - Vysočina,CZ064 - South Moravian,CZ071 - Olomouc,CZ072 - Zlín,CZ080 - Moravian-Silesian,SE110 - Stockholm,SE121 - Uppsala,SE122 - Södermanland,SE123 - Östergötland,SE124 - Örebro,SE125 - Västmanland,SE211 - Jönköping,SE212 - Kronoberg,SE213 - Kalmar,SE214 - Gotland,SE221 - Blekinge,SE224 - Skåne,SE231 - Halland,SE232 - Västra Götaland,SE311 - Värmland,SE312 - Dalarna,SE313 - Gävleborg,SE321 - Västernorrland,SE322 - Jämtland,SE331 - Västerbotten,SE332 - Norrbotten
SE110 - Stockholm,370.80024958058453,331.46432585155196,260.5174061177149,232.3005741568135,257.5650954734237,315.3828529827524,294.0666107680299,248.62531419228947,276.5154311289951,256.20740762830593,291.21780922240134,381.6665017408109,302.32273874264564,380.95969596121745,309.82784105503094,301.61518863615277,611.6491292801038,823.7445371824963,729.587686097007,1040.8581452490175,1017.4700991144771,591.8099026206157,822.0674862284357,1023.7344646742816,759.8093856232407,655.5269824099958,551.7595606314462,786.7170159635567,994.8561064137035,809.8121543400299,0.0,103.71824257674291,263.3746823168307,340.4469481541972,216.76286728354683,147.8058773785311,175.69800540962348,270.6385154950283,218.0083859804062,243.8781964329027,308.59681393768847,485.6914447782799,426.58362340723033,215.37050188725496,302.69297067264625,191.28425968612135,432.56354590858734,279.34418289830165,218.2198346483959,253.45816932435025,260.16453525622774
SE121 - Uppsala,354.9633541932547,302.56361446669996,241.01512617275472,230.88169166675803,261.43727672022874,292.2499315964175,279.67734886249906,260.6680284201733,312.6024210661466,283.623261249557,256.18515941043233,332.2303926835442,282.77788252103653,341.7731685916232,326.95710037271675,272.2843054689342,645.092000265426,897.7682417654402,763.0305570823292,1116.8627079173064,1006.8114700566358,665.8336072035595,896.0911908113795,975.6699036766354,835.8139482915294,714.7227204564507,585.2024316167684,820.1598869488789,1028.2989773990257,761.7475933423837,103.71824257674291,0.0,174.51984523241077,249.36477344147858,156.6889683204547,141.21697455537537,147.36192353780692,224.3464613355244,190.14949551544365,277.69263931518253,217.70738544616574,437.6268837806336,378.519062409584,167.88457756977957,208.02247457570138,153.55127768316194,446.95280781411816,189.1278566289635,189.60312726388327,278.05408104224693,274.9506052981285
SE122 - Södermanland,282.83578689929124,359.9030836642945,301.98474099571695,222.05025305523674,243.01376898372234,323.0842908249417,291.6792614137337,336.5647031980943,275.42194943028414,241.65608113860458,296.1021004163117,240.94759716735587,256.64039179577196,281.05928758123383,296.11207482333157,233.6232830535455,690.337255038429,870.9265573292447,808.2758118553322,1106.7998617936705,1045.1298374216015,690.0189354763608,879.6677789899662,986.8447094900705,825.7511021678935,772.548440566094,630.4476863897714,865.4051417218819,1073.5442321720288,772.9223991558188,263.3746823168307,174.51984523241077,0.0,204.34210002682374,195.3233478373871,292.96301012718726,176.3294804440195,236.4312604127029,187.96335295336263,346.58478246954246,303.78876343552565,448.8016895940688,389.69386822301925,220.90859175783052,132.31470717042635,138.71591144722285,616.582235544765,289.3591931496445,142.8590830406767,313.0684962983548,251.74613399666632
SE123 - Östergötland,366.5685438215694,438.4990307034882,380.5806880349106,342.5824750262638,381.35183829165146,401.6802378641354,370.27520845292736,368.6858957329723,400.30217394722285,379.9941504465337,342.9461297899811,375.3344642828743,378.3492100995917,419.39735688916295,412.6840160759129,371.9613523614746,639.9629742880447,886.1250525937173,743.9935116533393,1113.9813181847178,970.8428248653745,690.8942137166554,886.8492353810136,952.2372947078252,832.9325585589409,737.7799502950807,566.1653861877785,801.122841519889,1009.2619319700358,738.3149843735735,340.4469481541972,249.36477344147858,204.34210002682374,0.0,276.6182275441812,356.72387118103194,233.40205696011628,234.42852794458304,263.101604793673,367.2866162615104,247.60050831178287,460.1907898572948,367.24398614480015,245.18464873322762,202.65443629781032,214.76290036468333,640.8582925201622,363.5350217617421,217.64293140310804,285.04053816812217,233.85943808531363
SE124 - Örebro,287.2553378190156,260.2504693717083,261.090775727264,276.04215193942946,299.9546649631801,256.2258282379356,262.7596424477425,287.28872240450096,329.41384831447687,298.59697711806234,261.54895646150976,295.14477949167883,304.47037016462764,338.0001835606916,350.10397370752423,290.56417903300326,647.070149492383,862.3785736270529,654.5121584956294,1121.0884933890559,1029.3288565075827,671.6895578874088,893.9564105853517,992.2293048753957,840.039733763279,577.3470443789198,498.44005413850556,711.6414883621791,919.7805788123259,778.3069945411439,216.76286728354683,156.6889683204547,195.3233478373871,276.6182275441812,0.0,239.4111075043053,187.30129422292538,281.69640959804883,272.3362281868603,341.66956325330466,301.02289360278155,454.18628497939386,395.0784636083443,207.96813234763835,274.77795036068164,186.24583561741508,603.6417761345729,275.5000148657798,296.39977267947177,335.6796262064728,238.11207518446054
SE125 - Västmanland,370.9719628351802,368.2756894485189,305.30967548987496,277.63459298622195,301.1229764578073,325.05647435718555,281.4056098685194,299.65946525179857,314.1220246014513,293.261547513004,281.7703230548741,372.2190155732836,292.9139796725576,377.1902283155635,320.05075094472346,310.2084462859119,705.8453467136083,934.5120097102999,788.729914343762,1179.8636906102813,1028.11946814464,702.5773751484192,952.731607806577,994.4021519046604,898.8149309845043,691.6182696152575,610.9017888782012,845.8592442103117,1053.9983346604583,662.0062769614988,147.8058773785311,141.21697455537537,292.96301012718726,356.72387118103194,239.4111075043053,0.0,238.74587754722697,249.10736345830327,275.34095736008476,190.22700397713635,300.60357213716793,353.04824271330426,383.5130812009472,231.64742491408973,318.969893699481,238.74273952780308,450.3964898387865,317.91405679188324,235.5943376435068,333.22660274298437,276.9733544636812
SE211 - Jönköping,322.6464388992504,276.0132337115198,234.88397762240317,242.62096162101304,266.1093450925984,274.13105629176044,266.5408024313364,258.945701656489,279.1083932362424,258.24791614779514,234.72733859429837,313.48711065974936,260.8126688655015,323.27451600574204,285.0371195795146,261.81413291376793,661.5127368898017,791.7404050550763,779.4512937067049,978.1752659700155,894.2128997221835,619.4172169556152,790.0633541010156,939.5745302877584,723.1215846182122,682.7628753634356,601.6231682411441,836.5806235732546,1044.7197140234014,669.9535751755661,175.69800540962348,147.36192353780692,176.3294804440195,233.40205696011628,187.30129422292538,238.74587754722697,0.0,313.76606774473476,190.50465141672714,339.5667694018848,322.97122506005036,345.83286561381607,286.7250442427665,109.4354362082282,230.6184387804264,190.1108816563678,479.26972310812243,311.81373468388995,204.8084271023499,253.61073710673517,216.17060062846963
SE212 - Kronoberg,469.48941590739554,465.6498894168093,440.3089279349553,448.0459119335652,471.53429540515054,438.45990632631555,444.99372053612245,464.37065196904115,484.53334354879456,463.6728664603473,440.1522889068505,477.37885758005876,463.3252986199009,502.38993298898026,490.4620698920667,467.2390832263201,672.3567123766225,950.3026813265012,752.4689662442418,1136.8595466222898,985.1153241566485,787.5281234038777,948.6256303724406,951.398007916669,881.6838608896371,629.9776738900813,521.2932917890221,756.2507471211326,964.3898375712794,539.1736388450016,270.6385154950283,224.3464613355244,236.4312604127029,234.42852794458304,281.69640959804883,249.10736345830327,313.76606774473476,0.0,359.59921013630276,386.8272273588817,251.4819722158054,311.97964514246996,498.1723696923749,272.2528190058156,361.39837511099086,266.7734480468969,406.4297645755791,240.34481136068615,244.92959847486148,285.94808729610156,299.19955948453355
SE213 - Kalmar,421.0215084480553,413.3224900491896,391.84102047561504,399.57800447422494,423.0663879458103,389.9919988669753,396.5258130767822,415.9027445097009,436.0654360894543,415.204959001007,391.68438144751025,428.9109501207185,414.8573911605606,453.92202552964,441.99416243272645,418.7711757669798,694.488392765538,849.5340126319262,821.8514641112563,1085.064296433257,1010.4169344856114,746.5863576227187,857.9322136295527,972.5501861634948,843.5078316231508,849.68327256578,634.5988241168805,869.556279448991,1077.6953698991376,656.2706993608887,218.0083859804062,190.14949551544365,187.96335295336263,263.101604793673,272.3362281868603,275.34095736008476,190.50465141672714,359.59921013630276,0.0,364.2875730495766,332.06457186195394,367.87719631913546,255.3504184353695,193.16922695590063,286.2868864620955,191.66195939800147,527.3314105888886,227.1269951041761,248.22767667627716,322.10594571015923,262.00374302003763
SE214 - Gotland,424.59373517753545,504.75135420832606,409.79068018750564,220.61403049967578,307.72599886940014,461.5321391169927,295.17793390006443,355.39039827305106,321.6968147044393,363.0843209788561,324.9988623918393,398.2908185153708,340.88048283794717,430.8120006579187,370.76227749809016,391.60806769742317,777.8013724353832,996.9446818328491,798.6946043516396,1251.819716332056,1119.5057960792635,794.1517993478849,1024.6876335283519,1066.3581776264352,970.7709567062792,747.34920263651,620.8664788860788,855.8239342181893,1063.963024668336,799.226939104753,243.8781964329027,277.69263931518253,346.58478246954246,367.2866162615104,341.66956325330466,190.22700397713635,339.5667694018848,386.8272273588817,364.2875730495766,0.0,379.9851765203359,475.10622954300294,481.2086975828812,288.99858420102373,340.68139583834534,253.84902877876146,543.6248612159607,400.1389315501348,289.216109985862,441.86585817995245,339.40602658623044
SE221 - Blekinge,506.30223060849505,463.35881831990537,404.6623436980054,308.629811877312,403.32098161538374,461.47664090014604,453.88638703972197,389.1060356448816,315.0980332881693,352.513354814001,413.2923853807942,500.83269526813496,448.1582534738871,510.62010061412764,429.1541191550276,421.1023662958677,757.2790337436234,997.660220948078,813.2586659205216,1231.2973776402964,1079.553155174655,787.5530179316148,1004.1652948365922,1045.8358389346756,950.2486180145195,878.3699379817014,635.4305404549608,870.3879957870713,1078.527086237218,644.115993498131,308.59681393768847,217.70738544616574,303.78876343552565,247.60050831178287,301.02289360278155,300.60357213716793,322.97122506005036,251.4819722158054,332.06457186195394,379.9851765203359,0.0,316.5297055199036,470.6377314180261,268.476245509264,355.6029476415157,245.769837034042,482.9269600034572,295.73303427971405,265.3442212448844,358.60546471890405,366.7367791861152
SE224 - Skåne,654.608155087141,613.207537163991,521.244935347318,403.37308991080835,560.5313459155723,617.6590948126183,609.5929197831962,412.5463410176972,419.9801748049955,457.55440239628047,558.1331250319869,655.0017377736601,595.4560524688972,607.3371672457515,574.3214405605177,569.3906147966308,640.3875222525058,896.0186535953122,758.326079069409,1096.4149782306545,944.6707557650133,717.0978107276725,894.3416026412516,918.4493156504626,827.3998331584481,781.758458553782,580.4979536038483,815.4554089359588,1023.5944993861056,570.4643243854193,485.6914447782799,437.6268837806336,448.8016895940688,460.1907898572948,454.18628497939386,353.04824271330426,345.83286561381607,311.97964514246996,367.87719631913546,475.10622954300294,316.5297055199036,0.0,404.5700063025721,336.92947165044694,576.4513043942425,481.8263773301485,312.75559767312564,424.8979945324374,420.92742585784157,486.15350890363004,514.2524887677852
SE231 - Halland,595.5003337160914,554.0997157929414,462.1371139762685,344.2652685397588,501.4235245445227,558.5512734415687,550.4850984121466,353.43851964664765,360.87235343394593,398.4465810252309,499.0253036609373,595.8939164026106,536.3482310978476,548.229345874702,515.2136191894681,510.2827934255812,677.6355798751736,762.3149548161462,795.5741366920768,888.0560817222645,840.5968644021191,682.890176198814,764.538103387981,955.6973732731303,779.8116501992461,812.400943389454,617.746011226516,852.7034665586264,1060.8425570087732,596.1626727648202,426.58362340723033,378.519062409584,389.69386822301925,367.24398614480015,395.0784636083443,383.5130812009472,286.7250442427665,498.1723696923749,255.3504184353695,481.2086975828812,470.6377314180261,404.5700063025721,0.0,277.8216502793974,517.3434830231929,422.7185559590989,513.164135313744,365.7901731613878,386.8008362323493,430.84557315145537,455.1446673967356
SE232 - Västra Götaland,408.29818706940205,365.35477478081236,301.0321872443759,206.40877751832429,305.31693807629074,363.47259736105303,355.88234350062896,296.4807000331657,242.89620913355367,234.45162117612907,315.2883418417012,402.82865172904195,350.1542099347941,412.61605707503463,339.05514133334935,323.5634694961178,656.5497636139752,821.012776278621,774.4883204308784,962.8211321310323,912.7893543949447,649.934932311432,819.3357253245604,934.611557011932,752.3939558417569,743.7114567530887,596.6601949653176,831.6176502974281,1039.756740747575,661.050181212197,215.37050188725496,167.88457756977957,220.90859175783052,245.18464873322762,207.96813234763835,231.64742491408973,109.4354362082282,272.2528190058156,193.16922695590063,288.99858420102373,268.476245509264,336.92947165044694,277.8216502793974,0.0,257.5989041024227,176.9070604338542,395.6736437869345,300.60514843634985,167.3401777057914,213.2786547612599,268.7327356470222
SE311 - Värmland,362.41234107279865,453.1875157489025,395.26917308032495,301.2401761604866,288.04810603560986,416.3687229095497,384.9636934983417,397.7937638689908,283.5048080055286,273.018588292074,357.3311610872082,289.29013881012884,328.3138001242032,356.3242409740826,262.6865012306275,283.971926357853,697.4742137572279,908.8669270034598,826.5131026357948,1171.4925576539008,1029.4370485411391,751.2479961472571,944.3604748501966,1114.494324290244,890.4437980281239,852.1249947396014,635.081375488469,870.0388308205795,1078.1779212707263,900.5720139559925,302.69297067264625,208.02247457570138,132.31470717042635,202.65443629781032,274.77795036068164,318.969893699481,230.6184387804264,361.39837511099086,286.2868864620955,340.68139583834534,355.6029476415157,576.4513043942425,517.3434830231929,257.5989041024227,0.0,165.40155191629646,643.2678760138386,325.78104428019117,176.30063253733084,321.820440989502,292.1741045790355
SE312 - Dalarna,324.04983790983067,361.5923813864484,303.6740387178708,246.76897926794717,261.1441605740252,324.7735885470956,293.36855913588755,315.1350939480561,288.63285689304973,259.7864727289074,274.6724911662735,301.31687640012024,260.8992716182945,310.8596523081991,306.5328751611911,251.75367464384834,665.7098486682137,902.759840680437,780.0168863809877,1139.7281925648865,1046.404683483402,670.8252061185564,912.5961097611823,1019.8693972261502,858.6794329391096,763.5928799963349,602.1887609154269,837.1462162475374,1045.285306697684,805.9470868918985,191.28425968612135,153.55127768316194,138.71591144722285,214.76290036468333,186.24583561741508,238.74273952780308,190.1108816563678,266.7734480468969,191.66195939800147,253.84902877876146,245.769837034042,481.8263773301485,422.7185559590989,176.9070604338542,165.40155191629646,0.0,477.8663240975422,246.11351514992106,121.8294356447914,335.0373567515377,245.22118543381833
SE313 - Gävleborg,801.9161620073728,749.5164222808181,657.4976419324773,534.0936302364778,660.4343091859861,739.2027394105357,726.6301566766172,557.9477344623272,542.560722290379,630.1252649630636,703.1379672245505,779.1832004976624,711.2885642381266,788.7259764057413,734.7287851202839,719.2371132830524,699.8566289485799,784.5360038895525,817.7951857654831,899.6374755788886,947.0168995305735,739.2616579536977,786.7591524613874,977.9184223465367,836.1831319541297,810.4784195642234,639.9670602999223,874.9245156320328,1083.0636060821796,648.9459996918677,432.56354590858734,446.95280781411816,616.582235544765,640.8582925201622,603.6417761345729,450.3964898387865,479.26972310812243,406.4297645755791,527.3314105888886,543.6248612159607,482.9269600034572,312.75559767312564,513.164135313744,395.6736437869345,643.2678760138386,477.8663240975422,0.0,348.9081635596813,557.8139148065959,527.9261133322398,648.0933741930141
SE321 - Västernorrland,459.76787241850656,407.3681326919518,405.987404986773,420.0095482957215,450.56513334919225,397.0544498216694,413.2602114503571,449.7958850491368,501.7302776951101,472.7511178785205,415.2356107267334,446.0476387330749,471.90573915000004,511.31889057609254,516.0849570016803,449.23300919510245,713.220579654992,932.1712194818679,845.4607089932911,1151.8188015546525,1000.0745790890112,770.1956025047534,930.4941685278072,991.2823730529487,870.7700419288756,843.924789900207,653.3310110063344,888.2884663384449,1096.4275567885918,749.0187040941873,279.34418289830165,189.1278566289635,289.3591931496445,363.5350217617421,275.5000148657798,317.91405679188324,311.81373468388995,240.34481136068615,227.1269951041761,400.1389315501348,295.73303427971405,424.8979945324374,365.7901731613878,300.60514843634985,325.78104428019117,246.11351514992106,348.9081635596813,0.0,231.99052066596406,395.55519004583925,305.9450846041479
SE322 - Jämtland,384.0341633915889,389.029286979354,400.03922277469565,308.24559519503,331.73397866661537,370.7780689470908,348.31372741093946,428.8031829324101,344.7330268102594,323.8725497218121,388.3405801506275,337.5785408415236,349.93562244299346,377.94606329287285,350.66175315353155,327.4387664877849,690.1773422192805,823.6129172082037,857.5225216992142,1054.0703054130531,961.1331369492518,782.2574152106765,826.9382226093489,968.2391356172373,879.1788892111085,873.7468170583916,630.2877735706229,865.2452289027334,1073.38431935288,745.0481354195915,218.2198346483959,189.60312726388327,142.8590830406767,217.64293140310804,296.39977267947177,235.5943376435068,204.8084271023499,244.92959847486148,248.22767667627716,289.216109985862,265.3442212448844,420.92742585784157,386.8008362323493,167.3401777057914,176.30063253733084,121.8294356447914,557.8139148065959,231.99052066596406,0.0,264.41347949638373,180.9546250981012
SE331 - Västerbotten,386.8815765969997,498.76141716149414,403.8007431406737,340.5417959451504,297.6581857425807,455.5422020701608,393.7050165728632,377.31890314288694,198.58525625269294,312.7211965474303,369.7886420917424,394.21538138317925,376.75218019079875,345.9252333125182,325.3419289349837,354.7339006458069,709.9170941224073,794.5964690633799,827.8556509393105,897.5366684096891,915.3066219072606,730.7731354211533,796.8196176352149,1024.1965287996318,827.6946094215854,769.2777075063458,650.0275254737497,884.9849808058602,1093.124071256007,810.27421846538,253.45816932435025,278.05408104224693,313.0684962983548,285.04053816812217,335.6796262064728,333.22660274298437,253.61073710673517,285.94808729610156,322.10594571015923,441.86585817995245,358.60546471890405,486.15350890363004,430.84557315145537,213.2786547612599,321.820440989502,335.0373567515377,527.9261133322398,395.55519004583925,264.41347949638373,0.0,240.36034454104964
SE332 - Norrbotten,375.1048472866293,371.78067544164657,365.8478794884295,363.8307468590723,382.4159484719421,365.2561853889241,362.99201757432513,379.3534305451678,381.32595690951837,372.2304473385592,365.7959113303682,377.83274580437944,372.83331233011796,390.3361992203892,374.5546555739138,376.3094032870017,686.0639882038078,770.7433631447803,808.0727693119718,977.2317782680163,969.8826166432261,732.8076628234342,772.9665117166153,1052.295508663787,829.7291368238663,771.3122349086267,626.1744195551502,861.1318748872607,1069.2709653374075,838.3731983295352,260.16453525622774,274.9506052981285,251.74613399666632,233.85943808531363,238.11207518446054,276.9733544636812,216.17060062846963,299.19955948453355,262.00374302003763,339.40602658623044,366.7367791861152,514.2524887677852,455.1446673967356,268.7327356470222,292.1741045790355,245.22118543381833,648.0933741930141,305.9450846041479,180.9546250981012,240.36034454104964,0.0
