,PL21 - Małopolskie,PL22 - Śląskie,PL41 - Wielkopolskie,PL42 - Zachodniopomorskie,PL43 - Lubuskie,PL51 - Dolnośląskie,PL52 - Opolskie,PL61 - Kujawsko-Pomorskie,PL62 - Warmińsko-Mazurskie,PL63 - Pomorskie,PL71 - Łódzkie,PL72 - Świętokrzyskie,PL81 - Lubelskie,PL82 - Podkarpackie,PL84 - Podlaskie,PL9 - Mazowieckie,CZ010 - Prague,CZ020 - Central Bohemian,CZ031 - South Bohemian,CZ032 - Plzeň,CZ041 - Karlovy Vary,CZ042 - Ústí nad Labem,CZ051 - Liberec,CZ052 - Hradec Králové,CZ053 - Pardubice,CZ063 - Vysočina,CZ064 - South Moravian,CZ071 - Olomouc,CZ072 - Zlín,CZ080 - Moravian-Silesian,SE110 - Stockholm,SE121 - Uppsala,SE122 - Södermanland,SE123 - Östergötland,SE124 - Örebro,SE125 - Västmanland,SE211 - Jönköping,SE212 - Kronoberg,SE213 - Kalmar,SE214 - Gotland,SE221 - Blekinge,SE224 - Skåne,SE231 - Halland,SE232 - Västra Götaland,SE311 - Värmland,SE312 - Dalarna,SE313 - Gävleborg,SE321 - Västernorrland,SE322 - Jämtland,SE331 - Västerbotten,SE332 - Norrbotten
CZ020 - Central Bohemian,0.008986080744603643,0.011056396098732539,0.010735807498180545,0.008687948940491722,0.00972131755613416,0.012710143778641454,0.009949407489302346,0.025375681381795138,0.0074645706021113116,0.010103717259326067,0.010955983519818921,0.016596782144752853,0.010127661370234447,0.03526255730340171,0.016260030492069106,0.010886329113741239,0.004024129462625413,0.0,0.004750667679388786,0.005422554868305361,0.030974520098031012,0.007730786551404293,0.005554811813319079,0.007283580284028887,0.009757321522826068,0.005461776749761507,0.004681233280324603,0.006007274142696591,0.011641573110470932,0.004500552724186065,0.011942992484575445,0.007686454267816536,0.013741207541812048,0.007678096485604876,0.005337472584556572,0.007528724542778079,0.007168768720346678,0.00832094336929922,0.010241812528781874,0.013662611689743491,0.006965062139947173,0.009513019848899624,0.009253478906112968,0.006841124320674625,0.007602937278067876,0.010130398177594405,0.008351997683749833,0.012691239926094723,0.014105029332835507,0.00533187775084246,0.010057971422180434
CZ031 - South Bohemian,0.011772090546478419,0.013009071557894861,0.012493684532927868,0.009827681770557024,0.00903743629573872,0.014346702648643392,0.009852321759314789,0.020422436209589827,0.009094314707555175,0.009500285093290059,0.014485209690878407,0.01787177910777882,0.010583720193574531,0.03256070899593266,0.01444933991218377,0.011777961355051608,0.005532709710632275,0.004750667679388786,0.0,0.005263713802951818,0.028755043093610145,0.008726412802248331,0.005649261438508573,0.007181098829155101,0.01158133158500086,0.007620215681255527,0.005225178965553923,0.006800855539462368,0.010920398551890373,0.006092375775944733,0.008473418841100625,0.00932575742726988,0.011817445361785549,0.007852077546375577,0.008315173672630684,0.008834982180409985,0.006587515001316906,0.0071906652374854165,0.009645905043305526,0.014035685583054557,0.008449246637936086,0.00844345550060378,0.009312632213844487,0.007372447893912598,0.007726040811264602,0.011205124015429831,0.011074030597800016,0.011068731738600847,0.018053007181876777,0.00628487274337289,0.010202021195541318
CZ032 - Plzeň,0.011506988349023622,0.013812520001673349,0.011650432881723587,0.00971891176338308,0.0109839607083457,0.012721647293170402,0.011247699087408844,0.022233772995902384,0.009937784623259248,0.01048424810176224,0.014533702035983049,0.016532255972574524,0.010138224934926464,0.031183235367331245,0.011682155694905385,0.013564492775870513,0.007319364262088029,0.005422554868305361,0.005263713802951818,0.0,0.027409244424067048,0.007278631525277239,0.00420090063529783,0.007446639608293745,0.010554377133864437,0.005364569738883935,0.0065477005801281435,0.006808135669530209,0.011836284765247744,0.00578987090370838,0.013123240955092076,0.01201626846706995,0.017321535118606107,0.008740732820875972,0.00811380840407485,0.010967919470564066,0.008476592260744263,0.009459996680157332,0.010880510725819284,0.013828546712602807,0.00784147183814537,0.012944168866645962,0.011750912192951582,0.010789222714598652,0.009083008177694162,0.013535023112790378,0.011020597082013152,0.013644897021703491,0.017113958645312937,0.007770843394192242,0.009508802316098259
CZ041 - Karlovy Vary,0.030705626659814075,0.03307735727335849,0.030716724036768776,0.029166627534184503,0.03019179600881624,0.028213587877671926,0.029411979581690825,0.02438205388662597,0.03153159940159521,0.03063660382145002,0.03204146846650919,0.033266783253386924,0.029369550572441522,0.03646033419855424,0.027802892483999024,0.03088324112989461,0.030876329085336593,0.030974520098031012,0.028755043093610145,0.027409244424067048,0.0,0.02634978301447987,0.026957763472472043,0.02406755035705437,0.027346424577490296,0.029876098261226596,0.029246985507693186,0.029322348217117305,0.03160513855391309,0.02957792667401452,0.03726275969652435,0.035366666916352256,0.035827674161153705,0.0331423056327791,0.03276067828932187,0.0363503284656153,0.0339667368575993,0.031444603210033624,0.034225224430705956,0.028618844832590227,0.03301495477169724,0.036996289062932675,0.03829971654527427,0.035838218833735995,0.03360475966154829,0.036252582565110096,0.03402516808356452,0.033149719183147144,0.03602910718810406,0.03491513041329293,0.03279198655246403
CZ042 - Ústí nad Labem,0.01301599535743576,0.01491697491585225,0.013868422022969324,0.012630431417717445,0.013646648313020772,0.01319152759093901,0.014023823219634394,0.02253936686057833,0.011702572597995073,0.01277979846164782,0.0164498696904225,0.01770563086402483,0.01276279357002046,0.03292424253210716,0.01346704483464339,0.013780027176240458,0.01039421177489443,0.007730786551404293,0.008726412802248331,0.007278631525277239,0.02634978301447987,0.0,0.007057205247356676,0.005788603085858204,0.008803658871133418,0.007745876454170317,0.008053390103869719,0.008385128561875411,0.015414715982106307,0.008428848981155666,0.01604071724859206,0.01559324544029983,0.0193088047175163,0.014999907780053369,0.012583821924169254,0.014878028687408616,0.01465073621057074,0.0139693645437792,0.014599203788107563,0.012639544651946794,0.012715616737284942,0.015229078287009694,0.014613856017872953,0.014773646945128994,0.013822979896864762,0.017753994239752473,0.01315761385482957,0.016049250974413877,0.020715061942435442,0.012330740271993062,0.015865258269155875
CZ051 - Liberec,0.010876479908253993,0.013675996117523754,0.012393606177307915,0.010449000694278912,0.011147166159022122,0.01316679804170202,0.010013425484832299,0.0228539104692588,0.009547224422341651,0.01044852994377299,0.013812733517421152,0.015809287741464985,0.009560319379815234,0.02990841037729286,0.010789694358182644,0.013670072904508038,0.006873950500041826,0.005554811813319079,0.005649261438508573,0.00420090063529783,0.026957763472472043,0.007057205247356676,0.0,0.0070129078404369905,0.009323371528502425,0.004728335384326095,0.006001021171740551,0.006488945167987412,0.012345177784952897,0.007979829508854307,0.01480873183046088,0.010282428457735148,0.014732608280015774,0.010653925797930874,0.007793278492752285,0.010739298321695009,0.008792941903631429,0.009328467344243904,0.011821650296225629,0.012721789923945646,0.008260614452416597,0.012106288860342094,0.011647267537107216,0.010306916566982157,0.00888979880741981,0.012766098188924572,0.011340522322153837,0.013788649303128574,0.016744462604171867,0.006517608459689365,0.011134293647401837
CZ052 - Hradec Králové,0.01190612924015176,0.015678613825660118,0.015129591539177067,0.012126514756361511,0.012389514621710934,0.011844312057279175,0.012637611962460247,0.022816210545518023,0.010964163155068696,0.012898551090742772,0.016419719418224222,0.019245206411781207,0.011054126861485101,0.030224797765977852,0.011744184319585191,0.01604965247910046,0.00884346064235992,0.007283580284028887,0.007181098829155101,0.007446639608293745,0.02406755035705437,0.005788603085858204,0.0070129078404369905,0.0,0.006673633533039336,0.006664759887004024,0.008284744254257513,0.00911371909678938,0.010845549682512725,0.009146545139613873,0.014603523746755382,0.012735899062391316,0.01504000994004449,0.011004839383601367,0.01196050381204333,0.01263451938436761,0.009577450491186787,0.012032365358119239,0.013994397317791741,0.009176420254773315,0.009741949576210522,0.013298200055232978,0.013737375819932276,0.0109255906600685,0.012954650089634912,0.01476060764289292,0.012950266071650804,0.015866886667335118,0.015430089529779064,0.010106213968640438,0.012981222185241953
CZ053 - Pardubice,0.013748683179292226,0.015805969244406137,0.015508845525621326,0.012760637468316483,0.014527474000124562,0.014923025032266862,0.015179812420510651,0.025396169137529328,0.012434422883408763,0.01443847862295234,0.01710238693243131,0.019123068374278993,0.012781482322868822,0.02871386779315929,0.01389881069297874,0.016306095973012972,0.012232073374519562,0.009757321522826068,0.01158133158500086,0.010554377133864437,0.027346424577490296,0.008803658871133418,0.009323371528502425,0.006673633533039336,0.0,0.007550125349933518,0.01087787073573942,0.011406850391113641,0.015285101449260168,0.012253502937721825,0.021491500114867574,0.016600626638281553,0.020507234571416195,0.01742164618072842,0.013943545427176761,0.017201234564655655,0.016125192938651663,0.017123388364720653,0.017572561776718468,0.011436715753983235,0.01456577234603008,0.01884875707396795,0.016972321288680026,0.016858259913253668,0.015570164831728352,0.017815192665271297,0.01578045724827258,0.020405893847920374,0.01838762388225211,0.013580298020192243,0.018450636511978164
CZ063 - Vysočina,0.009685021663264392,0.011310139447127752,0.010926353015297662,0.010002132792553976,0.010090529508889341,0.012175195399665419,0.011047025844221164,0.02390508125399074,0.008209806693968534,0.011219664537890424,0.01209182540217755,0.01638870072583991,0.009683755139462584,0.028708932665528764,0.009636012647352463,0.012063367908244213,0.007799606167478021,0.005461776749761507,0.007620215681255527,0.005364569738883935,0.029876098261226596,0.007745876454170317,0.004728335384326095,0.006664759887004024,0.007550125349933518,0.0,0.00787927196872305,0.007844908703930262,0.01199691645901688,0.007364220797930648,0.018980233577614407,0.013899533182909382,0.01789781875869435,0.014143293477931534,0.008604280315019603,0.010933579368014708,0.010035135911271838,0.011931322712544412,0.01467522086479062,0.013429485984251234,0.010086839163839312,0.01634392339518418,0.011781508808357039,0.012333875142944536,0.010748605921452672,0.01598971298917178,0.012389415228275854,0.015866435602891887,0.016777284973125833,0.009046396307870214,0.013600324619242697
CZ064 - South Moravian,0.008381768086768293,0.01090008733527339,0.00948121247455968,0.007311169580375454,0.009061939413181433,0.011248475474634555,0.007719644036587025,0.020982744738610965,0.007836437055900054,0.009332333422368418,0.009616069589406128,0.014299141483074799,0.007643484360992849,0.03239793586027295,0.013347858477938524,0.009193778531021178,0.005204413023690242,0.004681233280324603,0.005225178965553923,0.0065477005801281435,0.029246985507693186,0.008053390103869719,0.006001021171740551,0.008284744254257513,0.01087787073573942,0.00787927196872305,0.0,0.007033110556701913,0.012940453020854184,0.005686429920564137,0.01267800227150787,0.0103192459314343,0.013992255338178527,0.010091339657424842,0.007839574130602333,0.01164730403473848,0.010270109358363678,0.010182804114983665,0.011864707499059076,0.014796226006978042,0.010492667733733177,0.011372775672723906,0.012259007297452018,0.009446108258831415,0.010519205457586547,0.011996011946915559,0.011242162901284849,0.012277383526974911,0.01775600503217062,0.00916203846179658,0.010795260285881392
CZ071 - Olomouc,0.012483764084001467,0.014815065571257464,0.01290044202491118,0.00922795722280766,0.012078567196310643,0.013675725001925152,0.011347669111066038,0.023209046053249978,0.011073832052469538,0.010590044639450975,0.01378747132828421,0.01660582884136626,0.010985972714976321,0.03151674432900525,0.012282596807179557,0.012394470495644563,0.008334066508535607,0.006007274142696591,0.006800855539462368,0.006808135669530209,0.029322348217117305,0.008385128561875411,0.006488945167987412,0.00911371909678938,0.011406850391113641,0.007844908703930262,0.007033110556701913,0.0,0.01294108436284356,0.007973803683503767,0.014476761875851122,0.011395102460877937,0.015539112578991288,0.011254182239632031,0.010387650761174715,0.01209359151007271,0.010262191416213514,0.00975218646670175,0.011468406502948789,0.015866119487716056,0.008554329103180104,0.012868613687858075,0.0107751016910389,0.010531302892663743,0.010257906549963815,0.012703087270354402,0.009240964725758128,0.012177022370305922,0.01703301182982011,0.009455634429185834,0.0117601884413669
CZ072 - Zlín,0.01695850260448379,0.018500599684885544,0.020387752542584552,0.0152853141984883,0.01684115402059093,0.01928799048756431,0.018452652047206083,0.0236255683084956,0.015039723951635657,0.01755878801750129,0.020566931154350324,0.024637787105483984,0.01714232350168919,0.02344072688825038,0.020465131201593764,0.020861891998190097,0.014101509248028098,0.011641573110470932,0.010920398551890373,0.011836284765247744,0.03160513855391309,0.015414715982106307,0.012345177784952897,0.010845549682512725,0.015285101449260168,0.01199691645901688,0.012940453020854184,0.01294108436284356,0.0,0.013658389110770499,0.020885624167354174,0.02047298706186295,0.02425112093010776,0.01696820171426195,0.01775161459682515,0.01864667623617388,0.015026205095123904,0.01896625339166915,0.020068319579353015,0.015300285911222336,0.014768508390884528,0.020391077502033155,0.01842804953099,0.017787146387606707,0.01860370434129086,0.02178105447401188,0.01938206484327336,0.01928044568031522,0.009436059035522413,0.01597512402914998,0.017515955565068766
CZ080 - Moravian-Silesian,0.009258239313720697,0.009867978878210134,0.009505200213768232,0.008560804829036128,0.009845735413860895,0.011747207092328188,0.009804643354476691,0.021876228480938037,0.009086322918656173,0.010342969501007677,0.01021012120008839,0.015463497812540385,0.010391712378846464,0.031018425467372365,0.015827640810413022,0.008036090066350903,0.004596221137338606,0.004500552724186065,0.006092375775944733,0.00578987090370838,0.02957792667401452,0.008428848981155666,0.007979829508854307,0.009146545139613873,0.012253502937721825,0.007364220797930648,0.005686429920564137,0.007973803683503767,0.013658389110770499,0.0,0.008384539987426115,0.009824083978941932,0.01525358402755053,0.007484101402006987,0.007825854436100625,0.009349679816295354,0.008895964753263907,0.009674773879649576,0.009099693172573857,0.01472559416687038,0.009970582345452136,0.009812656553267437,0.009741780582063795,0.007677384824048521,0.009733780318590653,0.00990601461431284,0.009425392502196114,0.01093979677381216,0.018059633089012664,0.00829291695132791,0.010340039758347679
SE110 - Stockholm,0.019496858505670674,0.018803479936702932,0.01249158342766253,0.015435641473970705,0.022489209472558194,0.015775735533260796,0.016142277463934644,0.025740655118388297,0.020473617441567078,0.015936072659496484,0.016169740413489276,0.024026369461631208,0.020328090912193914,0.03639863970579598,0.025581491451044547,0.01195720926375914,0.008249694448217102,0.011942992484575445,0.008473418841100625,0.013123240955092076,0.03726275969652435,0.01604071724859206,0.01480873183046088,0.014603523746755382,0.021491500114867574,0.018980233577614407,0.01267800227150787,0.014476761875851122,0.020885624167354174,0.008384539987426115,0.0,0.007842822684910314,0.007623354752451434,0.006064618044105646,0.008214253142077469,0.008039394042288414,0.007449755482544763,0.010184627957877052,0.010029953088050067,0.022503866641186143,0.012097651264848991,0.006167657334709719,0.007939623976785298,0.005358177943752462,0.010511787142405464,0.008156341900644905,0.009653446448662194,0.009660002659507184,0.02134710064822817,0.009378646356802368,0.00861038387697157
SE121 - Uppsala,0.015735820653784788,0.01577715426088236,0.01355682385025395,0.013444168601785302,0.020683778303414273,0.016157243237370125,0.01354051845680851,0.027976977681261592,0.015024638003723745,0.014533672785973534,0.014786261297435372,0.021036476588861274,0.015940150861824546,0.037126965697924494,0.02388218889047742,0.013240564992206563,0.006354324992514552,0.007686454267816536,0.00932575742726988,0.01201626846706995,0.035366666916352256,0.01559324544029983,0.010282428457735148,0.012735899062391316,0.016600626638281553,0.013899533182909382,0.0103192459314343,0.011395102460877937,0.02047298706186295,0.009824083978941932,0.007842822684910314,0.0,0.007469485394326209,0.006148364230806965,0.005886290372808579,0.00609366330277007,0.00565711023211859,0.008266139490863958,0.007325598901533893,0.017612956501456445,0.009207022848773517,0.005785276884804256,0.008349678272512623,0.005074772220379269,0.0063657563158663125,0.005408132120008274,0.007997023466553765,0.010119785619695424,0.016084564930006227,0.00557550906882578,0.007929245902108924
SE122 - Södermanland,0.01997190249451218,0.01950944591775196,0.018043956502955028,0.017425925787242877,0.0240213985964774,0.020388068831228855,0.015477173850581267,0.02806561577250704,0.019653996024719365,0.018245943329468037,0.020518919739038143,0.02478401031802582,0.019667424652076018,0.039777121628456556,0.025386134615528036,0.01644527114968137,0.009683393536793972,0.013741207541812048,0.011817445361785549,0.017321535118606107,0.035827674161153705,0.0193088047175163,0.014732608280015774,0.01504000994004449,0.020507234571416195,0.01789781875869435,0.013992255338178527,0.015539112578991288,0.02425112093010776,0.01525358402755053,0.007623354752451434,0.007469485394326209,0.0,0.008567488077373647,0.009841948775964369,0.008073101097370064,0.0074343510953236314,0.013237819548246531,0.011534639490358819,0.021707819652598565,0.01005519500485979,0.006484234150594972,0.01052769619809164,0.007305272417342832,0.009522143353306589,0.007990272075850324,0.010962133446231497,0.010190674579417951,0.020459832848852662,0.009375837035680188,0.008486805549651859
SE123 - Östergötland,0.014298367772820543,0.015087410551244856,0.011508101868373687,0.013190346046032505,0.016466281650513656,0.01334751834964409,0.012231244019132382,0.02549310854042259,0.016039584193390417,0.014453663770996331,0.013913448434387476,0.020417365724388913,0.01564387296041476,0.036263719520131195,0.021090122554350804,0.012271982582869961,0.005843039930541675,0.007678096485604876,0.007852077546375577,0.008740732820875972,0.0331423056327791,0.014999907780053369,0.010653925797930874,0.011004839383601367,0.01742164618072842,0.014143293477931534,0.010091339657424842,0.011254182239632031,0.01696820171426195,0.007484101402006987,0.006064618044105646,0.006148364230806965,0.008567488077373647,0.0,0.006424611007424473,0.00715378094623754,0.005218936410117371,0.008491337330085834,0.008690209624501496,0.018037681342796128,0.010093196627309401,0.006373796959648336,0.009202806207424129,0.005460839026540424,0.007690266323534695,0.0073967280161067114,0.008082536260412918,0.009745993519485161,0.01787280639507637,0.007686810569363232,0.007028547880634131
