,CZ010 - Prague,CZ020 - Central Bohemian,CZ031 - South Bohemian,CZ032 - Plzeň,CZ041 - Karlovy Vary,CZ042 - Ústí nad Labem,CZ051 - Liberec,CZ052 - Hradec Králové,CZ053 - Pardubice,CZ063 - Vysočina,CZ064 - South Moravian,CZ071 - Olomouc,CZ072 - Zlín,CZ080 - Moravian-Silesian,PL21 - Małopolskie,PL22 - Śląskie,PL41 - Wielkopolskie,PL42 - Zachodniopomorskie,PL43 - Lubuskie,PL51 - Dolnośląskie,PL52 - Opolskie,PL61 - Kujawsko-Pomorskie,PL62 - Warmińsko-Mazurskie,PL63 - Pomorskie,PL71 - Łódzkie,PL72 - Świętokrzyskie,PL81 - Lubelskie,PL82 - Podkarpackie,PL84 - Podlaskie,PL9 - Mazowieckie,SE110 - Stockholm,SE121 - Uppsala,SE122 - Södermanland,SE123 - Östergötland,SE124 - Örebro,SE125 - Västmanland,SE211 - Jönköping,SE212 - Kronoberg,SE213 - Kalmar,SE214 - Gotland,SE221 - Blekinge,SE224 - Skåne,SE231 - Halland,SE232 - Västra Götaland,SE311 - Värmland,SE312 - Dalarna,SE313 - Gävleborg,SE321 - Västernorrland,SE322 - Jämtland,SE331 - Västerbotten,SE332 - Norrbotten
SE123 - Östergötland,0.20287193906263196,0.23088650930299834,0.245045897090785,0.26213218547743317,0.37803775859638117,0.2712453342993455,0.2804528370149073,0.27793889306949915,0.27415277422291306,0.2695709807829915,0.22342734479409995,0.25018083547768233,0.2677896637949239,0.24408011640673408,0.21399129393636582,0.2334137253169792,0.2238372701218532,0.23938242408249621,0.2660044595840995,0.238030963586433,0.24536696643526573,0.2425692622786697,0.23615269343939035,0.21741734359946976,0.23985934842438184,0.2581284143636053,0.22880534733644325,0.2336656539508118,0.2309357357060809,0.22438226124597946,0.15924947759890945,0.17590193315921984,0.20953139565231216,0.0,0.19838434878705152,0.20892108036071524,0.1851707809971352,0.23959803734237806,0.225655099379067,0.36784537819519075,0.24944251810925347,0.16244603727909782,0.188782303564677,0.15367804277595357,0.2109156588603567,0.20258600670582427,0.2265087822475632,0.23686186453814181,0.26898733035485883,0.20601284099948333,0.2269891812841637
SE124 - Örebro,0.2195567192640949,0.25330231366894945,0.2609225177345931,0.28117712055172905,0.39046472457809067,0.29170794560759084,0.29631000118666967,0.2963508302560307,0.2924686946695669,0.2878597130214068,0.24268153052493238,0.2682408695810984,0.28381249517378976,0.2636310204636388,0.23856473170596104,0.25799439364135474,0.24603674227260308,0.2576447106497997,0.28389243407739273,0.25940098708957415,0.2648861117114982,0.2637015817043647,0.2561174087523926,0.23898821416838056,0.25929678398821393,0.2772546453336674,0.24923518677531553,0.257385719934145,0.2529346247788153,0.24649942114163917,0.18739307516718015,0.1976531791868061,0.22507531771273212,0.19838434878705152,0.0,0.2221025617630528,0.20362849438187264,0.2489074374980927,0.23044446966836896,0.3708787309432736,0.2541966190627717,0.18535181329378533,0.2054518504918755,0.17793519790802786,0.21993835115765858,0.21554279339722474,0.2351542240614737,0.24225260303825455,0.27476082018081793,0.21578704278337854,0.2356712648020445
SE125 - Västmanland,0.2268463970480301,0.2547651022439895,0.2601324854459986,0.2788630173876849,0.38922868982680037,0.28812859710261507,0.2962373314972833,0.29266282665145754,0.2907171427500526,0.2815458374246477,0.24181644700235547,0.26627888701378527,0.2795034682918045,0.2606133669897985,0.23399217050863166,0.25408798964412294,0.24075922322684098,0.2570558352565925,0.28107845447262014,0.2546902242729512,0.2604331527943905,0.2605622785153211,0.2534131518631059,0.23774468605959792,0.25564587087255575,0.27542690583394325,0.24413699674961342,0.25562430009838594,0.2500727057651789,0.24330696192612825,0.18813251068413747,0.2047529358324446,0.23080091651081197,0.20892108036071524,0.2221025617630528,0.0,0.21468206809268797,0.26247118106049117,0.24126041075490984,0.3720578759119251,0.2676195101170458,0.1996309448877735,0.21666831033486147,0.1873710953551812,0.23285684270779233,0.22345757928480114,0.24926274186705585,0.25066134412935,0.28619605906092155,0.22548863603528885,0.2416918043559713
SE211 - Jönköping,0.19799479056997016,0.22588559806357628,0.2385767010552697,0.2575056464055149,0.36828074117192944,0.26832855501174335,0.2734700970784753,0.2743664575442644,0.26766484671751606,0.26523583959503527,0.2202061763959875,0.24668632777881874,0.26047169337772785,0.23987323926098222,0.21174831118164994,0.23011823603138484,0.22074072267624376,0.23376202693765613,0.2597042693242161,0.23293595836440617,0.24308278569303576,0.23772423587622019,0.23242267387649018,0.2136684658776029,0.2334310525786759,0.25426422774515045,0.22459552021986434,0.23177304196576332,0.2284705185282558,0.21963652425620797,0.16802691229212827,0.17987852452696498,0.21187583135354707,0.1851707809971352,0.20362849438187264,0.21468206809268797,0.0,0.23578111001276847,0.22160002068597487,0.3662982812236103,0.24819492115604833,0.1675887239456729,0.1904337120508559,0.16011414693487466,0.21300508200767582,0.20746568824196893,0.225135110985169,0.23266851219267662,0.2698478045856341,0.20901558310761711,0.22515143169565557
SE212 - Kronoberg,0.24250403737382403,0.26480091400790595,0.2766613791415505,0.2854279982006614,0.3883244702013009,0.3003629040385224,0.3021845291135267,0.30169120328497273,0.29971056354734854,0.29660934759676477,0.2607248401042633,0.2837985014954475,0.2945620203825914,0.277209732869995,0.25988691584208584,0.2682474288715508,0.2605054662100381,0.27206120673172524,0.29421416112308135,0.27097759352737205,0.282907841206246,0.276105438547457,0.2725590553223028,0.2584833272423013,0.2748726569210619,0.29255472496916946,0.270942738905317,0.2754043925649599,0.2716346893633495,0.26279413064448326,0.2291767477901682,0.23708798256105848,0.2638281720908396,0.23959803734237806,0.2489074374980927,0.26247118106049117,0.23578111001276847,0.0,0.260944140322348,0.3794950747131921,0.2789851106418049,0.21973473291991336,0.23749357975817692,0.22354926866778022,0.26090801020342336,0.2573760135004844,0.26125429758990437,0.2613070991310415,0.297886837949856,0.2525056815715505,0.2665175112345943
SE213 - Kalmar,0.2427464440115855,0.2721094010723079,0.2808836297301267,0.29534903037695837,0.3988004517996661,0.309324252006996,0.3127916715525895,0.31052585187960735,0.30842991840189093,0.2996179361543273,0.26334563852042897,0.2878490631752431,0.29697841873839803,0.2823352564496366,0.2601293577017886,0.27534324733054844,0.2638891539288727,0.2760697125871346,0.2999808199898819,0.2781379689033249,0.28304337373538047,0.280373385945155,0.27471664105920873,0.2575996678869597,0.2799475116051365,0.2976321000456542,0.2696549706602056,0.278921387422271,0.2717449936964513,0.26462725401095694,0.21569941474053536,0.21925832429500305,0.24873219058406704,0.225655099379067,0.23044446966836896,0.24126041075490984,0.22160002068597487,0.260944140322348,0.0,0.3750245781519993,0.27036401913409785,0.20641568990010117,0.2246627090766838,0.20212443958924337,0.24058794293452523,0.2397701155720485,0.25377680074772385,0.24915652995726684,0.28243800540659686,0.23373865202933233,0.25250357989257066
SE214 - Gotland,0.3783697520329678,0.39123259898594387,0.405306148708693,0.409999476914318,0.49832405751747255,0.41953143625615524,0.42005012318697804,0.42558591311473193,0.4158257488015032,0.4148543587445159,0.3878737332287386,0.40589918306012635,0.4128887072139154,0.400736784214804,0.3871637967283613,0.3948300826926945,0.38984614474356766,0.4003734084827454,0.41311107650104,0.3946506117272984,0.40947451134462,0.40129883209631395,0.3990727835768978,0.38770355681138596,0.39691020362854396,0.4130386651914418,0.39599974043576536,0.39773975436832565,0.39834201102214534,0.38838537133053347,0.36243748732377196,0.3671208464477184,0.37944677240922464,0.36784537819519075,0.3708787309432736,0.3720578759119251,0.3662982812236103,0.3794950747131921,0.3750245781519993,0.0,0.38188896206724626,0.3670644683601961,0.3669089889673285,0.36665016118399935,0.37424325146295767,0.37254967238232206,0.38136254860825586,0.3774748710941673,0.3923313472084811,0.37360371622626437,0.3765152590853512
SE221 - Blekinge,0.26124947341862176,0.2864383851751561,0.298168226121268,0.3098464996654692,0.4107675988461477,0.3214921290210815,0.32364921396673135,0.32577135144956704,0.31829254903422205,0.31311406284056204,0.2804394573518315,0.3005700133390377,0.3101283695536217,0.29757334247940903,0.27856329776413385,0.2938227641813258,0.2815569880676318,0.2899539584113519,0.3140905194906247,0.2898810289357969,0.29670498011433677,0.29711164598885564,0.29141479772133966,0.27668849237452936,0.2918750555234855,0.3103284475070734,0.2858338675072929,0.294738142034201,0.28703922024417977,0.2815857809207601,0.2430361915106266,0.24600771626960444,0.2733403484364497,0.24944251810925347,0.2541966190627717,0.2676195101170458,0.24819492115604833,0.2789851106418049,0.27036401913409785,0.38188896206724626,0.0,0.23398401948437425,0.2469296456266577,0.23303359376985994,0.2621952180104954,0.2623595856937331,0.2710025730292054,0.27537863562051973,0.3055925480137992,0.2562882115318989,0.2757156497054832
SE224 - Skåne,0.16448747255549312,0.19608623243306725,0.2125657250919511,0.22868169707066655,0.34814134772604427,0.2381318218282675,0.2502803224400397,0.246087095996941,0.2415231146133502,0.2365601424001424,0.18777254252831127,0.2200135730584605,0.23181410668490957,0.20432752716767322,0.17816375258974068,0.19918471984711683,0.18356486616072812,0.2000798656320187,0.2312887661806739,0.20099447493849623,0.2077087482231986,0.20341409299682311,0.19941064146247406,0.18051327752172183,0.2035708270578095,0.22550144355498825,0.19112758462253146,0.20267571847329247,0.19472487641192582,0.18721894544698858,0.1347852368836141,0.15610728346152664,0.20229894801802087,0.16244603727909782,0.18535181329378533,0.1996309448877735,0.1675887239456729,0.21973473291991336,0.20641568990010117,0.3670644683601961,0.23398401948437425,0.0,0.16586152320235029,0.11901282143492392,0.19758351449176523,0.1958943725041534,0.2058798027531246,0.21565520255486978,0.26191095834019973,0.18396642227071647,0.20989025266654676
SE231 - Halland,0.2033056360176334,0.23143737338853046,0.2466365530258925,0.25989537640716825,0.37064109133515283,0.2731474429996769,0.2786468274959725,0.27611017952180594,0.2728591940287983,0.2657793282818517,0.2252786829647931,0.2519462367657978,0.26282442903906267,0.24232342712323823,0.2198792924344357,0.23556143738956323,0.2228811853748666,0.23573730388548886,0.2624051506342816,0.23643571281189357,0.2417915418104666,0.23967727728924515,0.2363512432809627,0.2168058335380703,0.23961985293261515,0.259376395524715,0.22976053392550366,0.2371904971962666,0.23260496873949746,0.22333938061780512,0.17387493021910982,0.18426076115343468,0.21783028914191752,0.188782303564677,0.2054518504918755,0.21666831033486147,0.1904337120508559,0.23749357975817692,0.2246627090766838,0.3669089889673285,0.2469296456266577,0.16586152320235029,0.0,0.163112172118336,0.2126519323730334,0.21110644489209404,0.22390650426370515,0.22970035351215148,0.2676411969351364,0.20678974646117232,0.2228932902907629
SE232 - Västra Götaland,0.1644157169022869,0.19707715258432798,0.21420364949251405,0.23502152016520647,0.35759784229745767,0.24219507414006264,0.25465013191108427,0.24911835747018804,0.24688335483333468,0.2410963497317335,0.18742888191420282,0.22222979042882915,0.23692675677338537,0.20730541357081045,0.17351433932880778,0.19696712734983432,0.1835345234712693,0.20361775535484147,0.2341215164357544,0.20169865966315476,0.21198233863880106,0.20629209035097154,0.20209671611985872,0.17915352232247647,0.20307626585093283,0.22575506288440986,0.19076241931482496,0.1985262833457679,0.19581280582816069,0.18557070141255877,0.11510852964186298,0.14483437794313775,0.19130141110355678,0.15367804277595357,0.17793519790802786,0.1873710953551812,0.16011414693487466,0.22354926866778022,0.20212443958924337,0.36665016118399935,0.23303359376985994,0.11901282143492392,0.163112172118336,0.0,0.18980993359376006,0.18382930835798728,0.20545790877672268,0.21468404520150175,0.2573130162171769,0.18059191186780443,0.2069782954330576
SE311 - Värmland,0.230831905170854,0.2619575679166521,0.2703091950840969,0.2876854583781024,0.3947477417441962,0.30026662591671144,0.30366786876166424,0.3037080870703744,0.29751745662650736,0.2917199708361943,0.2534402289482499,0.27743845052083094,0.28874640277417635,0.271913140655968,0.2474189969282209,0.26382856822133427,0.25353326148997574,0.2652272073572482,0.29079779230335034,0.26471678139336496,0.27101426362085107,0.27038168909374516,0.26499442277386703,0.24587303668469615,0.2661389592153741,0.28526905337816305,0.25777217653498613,0.2658440938964663,0.2606472683111018,0.2536687277660812,0.20010280255368632,0.2069406450134412,0.23644395692094156,0.2109156588603567,0.21993835115765858,0.23285684270779233,0.21300508200767582,0.26090801020342336,0.24058794293452523,0.37424325146295767,0.2621952180104954,0.19758351449176523,0.2126519323730334,0.18980993359376006,0.0,0.22930262685501837,0.24091143372673465,0.2482205859573945,0.2835132640110668,0.2220078243929049,0.24366997981048238
SE312 - Dalarna,0.22730938608967338,0.25397589527199466,0.26435229450793185,0.2841497057699472,0.39397318150609906,0.2916815263739779,0.3015007167691385,0.30184949009370254,0.29434878388089325,0.28606934219631863,0.2442749962711554,0.27136697579622243,0.2844029989314201,0.2643424861684438,0.23701641992871947,0.25480193743417123,0.24361655927172388,0.2572522488932491,0.28506754017040936,0.2578047152000929,0.26647992926927344,0.2630126196170499,0.2570060775347358,0.23824385073210363,0.2583897517382619,0.2760452377825799,0.2482998246711195,0.25559670888888825,0.25251279240178687,0.24355017647956143,0.183773158128202,0.2008021013491611,0.22599031044120987,0.20258600670582427,0.21554279339722474,0.22345757928480114,0.20746568824196893,0.2573760135004844,0.2397701155720485,0.37254967238232206,0.2623595856937331,0.1958943725041534,0.21110644489209404,0.18382930835798728,0.22930262685501837,0.0,0.24553691055968077,0.24923791934691036,0.2804352095742633,0.22903105684895697,0.24074502033467984
SE313 - Gävleborg,0.2376679981246453,0.2612695424077917,0.26871902765342437,0.28212076854718265,0.38878029171275,0.2955388229780386,0.2997889264557412,0.3005563352700932,0.29158330299476515,0.28248201574273785,0.25330534726803206,0.2739295277895567,0.28126076348312956,0.2641137414351274,0.2458516395080031,0.26510172435795143,0.2525424192256778,0.25896127721773043,0.2860093879111766,0.2626774968119813,0.265919638928922,0.26709076298934736,0.2614659803627339,0.2477095250129288,0.265660142777207,0.2834742614701354,0.25737114388624227,0.2660712566403285,0.25982260231614107,0.25565976654268124,0.2169040107544591,0.21934141135939106,0.252412731931228,0.2265087822475632,0.2351542240614737,0.24926274186705585,0.225135110985169,0.26125429758990437,0.25377680074772385,0.38136254860825586,0.2710025730292054,0.2058798027531246,0.22390650426370515,0.20545790877672268,0.24091143372673465,0.24553691055968077,0.0,0.25287482594029287,0.2916967606629609,0.23805143360449885,0.2532839233717835
SE321 - Västernorrland,0.24276839807032588,0.2703867283286797,0.2810345627954381,0.2944700146877499,0.395348156412937,0.30557189400191015,0.30934822242580406,0.3098064668551675,0.30539676535997373,0.3013462486105096,0.26460925294975446,0.28734390878560456,0.29356751611062026,0.2809748309939983,0.26077264140779394,0.27522563676441425,0.2637385678261474,0.2773081544802484,0.2990239768689413,0.2754806018064824,0.2836322892677412,0.2799674984660151,0.27575108426820205,0.2614755490546261,0.2787270587039434,0.2928316240227319,0.26960257700269114,0.275012714158455,0.2741558685802547,0.26547185429961007,0.22247932076752364,0.22778601671427617,0.25561179708693904,0.23686186453814181,0.24225260303825455,0.25066134412935,0.23266851219267662,0.2613070991310415,0.24915652995726684,0.3774748710941673,0.27537863562051973,0.21565520255486978,0.22970035351215148,0.21468404520150175,0.2482205859573945,0.24923791934691036,0.25287482594029287,0.0,0.2921578196558744,0.24544757957982385,0.258330660939799
SE322 - Jämtland,0.28550979617972816,0.31192705659109077,0.316364925259265,0.33328356841373025,0.4276713082746555,0.3440572864188029,0.3474486130583053,0.34739630405847355,0.343633120767784,0.3373114836046368,0.30391970895053516,0.3256492603478473,0.33589639745960903,0.3194258062634417,0.2969903875756899,0.3140272719499682,0.3044373357242235,0.31390491937795995,0.33743059215952237,0.3150543228121928,0.32430117501017214,0.3207349902351714,0.31785169284243214,0.29805235494160565,0.31853444664456154,0.33175452413243894,0.3091589141338911,0.3162922649446545,0.31254107211753523,0.3046675110249872,0.26401445799460344,0.2663360719432549,0.28985030432338216,0.26898733035485883,0.27476082018081793,0.28619605906092155,0.2698478045856341,0.297886837949856,0.28243800540659686,0.3923313472084811,0.3055925480137992,0.26191095834019973,0.2676411969351364,0.2573130162171769,0.2835132640110668,0.2804352095742633,0.2916967606629609,0.2921578196558744,0.0,0.28071454996563805,0.2904497552239226
SE331 - Västerbotten,0.21897220741760737,0.24872664865903363,0.2588603040019526,0.2754739150136267,0.38623998924284875,0.2876711979792764,0.29022632132935783,0.29247030112536804,0.2864990031358764,0.2804283459147253,0.24154635647093423,0.2649810076614924,0.27937453152917263,0.25742770088790096,0.23558092011980447,0.25620311842081134,0.24092081864503867,0.2521253937952918,0.27925335048359357,0.25264038976414904,0.25939691083534067,0.25938006415859305,0.25008100141505324,0.23550632194763318,0.25549332029996324,0.2744984754381593,0.24545870000758863,0.2564887468751563,0.24761842029109996,0.2426183984877395,0.1937520396040711,0.2006144056441736,0.23567047250609427,0.20601284099948333,0.21578704278337854,0.22548863603528885,0.20901558310761711,0.2525056815715505,0.23373865202933233,0.37360371622626437,0.2562882115318989,0.18396642227071647,0.20678974646117232,0.18059191186780443,0.2220078243929049,0.22903105684895697,0.23805143360449885,0.24544757957982385,0.28071454996563805,0.0,0.2345605723090129
SE332 - Norrbotten,0.2388251858969897,0.2647090034988279,0.27568974504426114,0.29134625813602405,0.39312496357466853,0.3039133441091893,0.306782792929528,0.30921467310596285,0.30085279187246433,0.2967703597873368,0.25744382152163725,0.2803492575172233,0.2896581657643922,0.27459067232994416,0.25173306700259135,0.26778666633336945,0.2567785226499507,0.2681260301490767,0.29385703532256663,0.27081867310358787,0.27830466252232045,0.27504190655419214,0.2696513642423961,0.2506217473370494,0.2708900182802481,0.28818855814651095,0.2626251564962506,0.2707699805866247,0.2661911217361049,0.25707052676623354,0.21194487604842724,0.22189139777926084,0.2505960298787331,0.2269891812841637,0.2356712648020445,0.2416918043559713,0.22515143169565557,0.2665175112345943,0.25250357989257066,0.3765152590853512,0.2757156497054832,0.20989025266654676,0.2228932902907629,0.2069782954330576,0.24366997981048238,0.24074502033467984,0.2532839233717835,0.258330660939799,0.2904497552239226,0.2345605723090129,0.0
